"Food.code"	"Start.date"	"End.date"	"Main.food.description"	"Fortification.identifier"
26133110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Porgy, cooked, NS as to cooking method"	0
26133120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Porgy, baked or broiled, fat added in cooking"	0
26133121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Porgy, baked or broiled, fat not added in cooking"	0
26133130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Porgy, coated, baked or broiled, fat added in cooking"	2
26133131	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Porgy, coated, baked or broiled, fat not added in cooking"	2
26133140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Porgy, coated, fried"	0
26133160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Porgy, steamed or poached"	0
26135110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Ray, cooked, NS as to cooking method"	0
26135120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Ray, baked or broiled, fat added in cooking"	0
26135121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Ray, baked or broiled, fat not added in cooking"	0
26135130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Ray, coated, baked or broiled, fat added in cooking"	2
26135131	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Ray, coated, baked or broiled, fat not added in cooking"	2
26135140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Ray, coated, fried"	0
26135160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Ray, steamed or poached"	0
26137100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, raw"	0
26137110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, cooked, NS as to cooking method"	0
26137120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, baked or broiled, made with oil"	0
26137121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, baked or broiled, made with butter"	0
26137122	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, baked or broiled, made with margarine"	2
26137123	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, baked or broiled, made without fat"	0
26137124	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, baked or broiled, made with cooking spray"	0
26137130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, coated, baked or broiled, made with oil"	2
26137131	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, coated, baked or broiled, made with butter"	2
26137132	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, coated, baked or broiled, made with margarine"	2
26137133	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, coated, baked or broiled, made without fat"	2
26137134	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, coated, baked or broiled, made with cooking spray"	2
26137140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, coated, fried, made with oil"	0
26137141	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, coated, fried, made with butter"	0
26137142	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, coated, fried, made with margarine"	2
26137143	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, coated, fried, made without fat"	0
26137144	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, coated, fried, made with cooking spray"	0
26137160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, steamed or poached"	0
26137170	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, dried"	0
26137180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, canned"	0
26137190	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Salmon, smoked"	0
26139110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sardines, cooked"	0
26139170	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sardines, dried"	0
26139180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sardines, canned in oil"	0
26139190	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sardines, skinless, boneless, packed in water"	0
26141110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sea bass, cooked, NS as to cooking method"	0
26141120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sea bass, baked or broiled, fat added in cooking"	0
26141121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sea bass, baked or broiled, fat not added in cooking"	0
26141130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sea bass, coated, baked or broiled, fat added in cooking"	2
26141131	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sea bass, coated, baked or broiled, fat not added in cooking"	2
26141140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sea bass, coated, fried"	0
26141160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sea bass, steamed or poached"	0
26141180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sea bass, pickled (Mero en escabeche)"	0
26143110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shark, cooked, NS as to cooking method"	0
26143120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shark, baked or broiled, fat added in cooking"	0
26143121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shark, baked or broiled, fat not added in cooking"	0
26143130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shark, coated, baked or broiled, fat added in cooking"	2
26143131	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shark, coated, baked or broiled, fat not added in cooking"	2
26143140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shark, coated, fried"	0
26143160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shark, steamed or poached"	0
26147110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sturgeon, cooked, NS as to cooking method"	0
26147120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sturgeon, baked or broiled, fat added in cooking"	0
26147130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sturgeon, steamed"	0
26147140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sturgeon, coated, fried"	0
26147190	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sturgeon, smoked"	0
26149110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Swordfish, cooked, NS as to cooking method"	0
26149120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Swordfish, baked or broiled, fat added in cooking"	0
26149121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Swordfish, baked or broiled, fat not added in cooking"	0
26149130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Swordfish, coated, baked or broiled, fat added in cooking"	2
26149131	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Swordfish, coated, baked or broiled, fat not added in cooking"	2
26149140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Swordfish, coated, fried"	0
26149160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Swordfish, steamed or poached"	0
26151110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, cooked, NS as to cooking method"	0
26151120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, baked or broiled, made with oil"	0
26151121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, baked or broiled, made with butter"	0
26151122	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, baked or broiled, made with margarine"	2
26151123	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, baked or broiled, made without fat"	0
26151124	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, baked or broiled, made with cooking spray"	0
26151130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, coated, baked or broiled, made with oil"	2
26151131	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, coated, baked or broiled, made with butter"	2
26151132	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, coated, baked or broiled, made with margarine"	2
26151133	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, coated, baked or broiled, made without fat"	2
26151134	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, coated, baked or broiled, made with cooking spray"	2
26151140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, coated, fried, made with oil"	0
26151141	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, coated, fried, made with butter"	0
26151142	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, coated, fried, made with margarine"	2
26151143	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, coated, fried, made without fat"	0
26151144	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, coated, fried, made with cooking spray"	0
26151160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, steamed or poached"	0
26151190	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Trout, smoked"	0
26153100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna, fresh, raw"	0
26153110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna, fresh, cooked, NS as to cooking method"	0
26153120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna, fresh, baked or broiled, fat added in cooking"	0
26153122	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna, fresh, baked or broiled, fat not added in cooking"	0
26153130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna, fresh, coated, baked or broiled, fat added in cooking"	2
26153131	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna, fresh, coated, baked or broiled, fat not added "	2
26153140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna, fresh, coated, fried"	0
26153160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna, fresh, steamed or poached"	0
26153170	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna, fresh, dried"	0
26153190	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna, fresh, smoked"	0
26155110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna, canned, NS as to oil or water pack"	0
26155180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna, canned, oil pack"	0
26155190	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna, canned, water pack"	0
26157110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, cooked, NS as to cooking method"	0
26157120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, baked or broiled, made with oil"	0
26157121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, baked or broiled, made with butter"	0
26157122	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, baked or broiled, made with margarine"	2
26157123	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, baked or broiled, made without fat"	0
26157124	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, baked or broiled, made with cooking spray"	0
26157130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, coated, baked or broiled, made with oil"	2
26157131	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, coated, baked or broiled, made with butter"	2
26157132	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, coated, baked or broiled, made with margarine"	2
26157133	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, coated, baked or broiled, made without fat"	2
26157134	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, coated, baked or broiled, made with cooking spray"	2
26157140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, coated, fried, made with oil"	0
26157141	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, coated, fried, made with butter"	0
26157142	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, coated, fried, made with margarine"	2
26157143	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, coated, fried, made without fat"	0
26157144	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, coated, fried, made with cooking spray"	0
26157160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whiting, steamed or poached"	0
26158000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, cooked, NS as to cooking method"	0
26158010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, baked or broiled, made with oil"	0
26158011	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, baked or broiled, made with butter"	0
26158012	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, baked or broiled, made with margarine"	2
26158013	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, baked or broiled, made without fat"	0
26158014	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, baked or broiled, made with cooking spray"	0
26158020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, coated, baked or broiled, made  with oil"	2
26158021	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, coated, baked or broiled, made with butter"	2
26158022	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, coated, baked or broiled, made with margarine"	2
26158023	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, coated, baked or broiled, made without fat"	2
26158024	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, coated, baked or broiled, made with cooking spray"	2
26158030	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, coated, fried, made with oil"	0
26158031	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, coated, fried, made with butter"	0
26158032	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, coated, fried, made with margarine"	2
26158033	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, coated, fried, made without fat"	0
26158034	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, coated, fried, made with cooking spray"	0
26158050	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tilapia, steamed or poached"	0
26203110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Frog legs, NS as to cooking method"	0
26203160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Frog legs, steamed"	0
26205110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Octopus, cooked, NS as to cooking method"	0
26205160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Octopus, steamed"	0
26205170	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Octopus, dried"	0
26205180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Octopus, dried, boiled"	0
26205190	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Octopus, smoked"	0
26207110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Roe, shad, cooked"	0
26209100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Roe, herring"	0
26211100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Roe, sturgeon"	0
26213100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squid, raw"	0
26213120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squid, baked or broiled, fat added in cooking"	0
26213121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squid, baked or broiled, fat not added in cooking"	0
26213130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squid, coated, baked or broiled, fat added in cooking"	2
26213131	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squid, coated, baked or broiled, fat not added in cooking"	2
26213140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squid, coated, fried"	0
26213160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squid, steamed or boiled"	0
26213170	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squid, dried"	0
26213180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squid, pickled"	0
26213190	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squid, canned"	0
26215120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turtle (terrapin), cooked, NS as to cooking method"	0
26301110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Abalone, cooked, NS as to cooking method"	0
26301140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Abalone, floured or breaded, fried"	0
26301160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Abalone, steamed or poached"	0
26303100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Clams, raw"	0
26303110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Clams, cooked, NS as to cooking method"	0
26303120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Clams, baked or broiled, fat added in cooking"	0
26303121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Clams, baked or broiled, fat not added in cooking"	0
26303130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Clams, coated, baked or broiled, fat added in cooking"	2
26303131	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Clams, coated, baked or broiled, fat not added in cooking"	2
26303140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Clams, coated, fried"	0
26303160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Clams, steamed or boiled"	0
26303180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Clams, canned"	0
26303190	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Clams, smoked, in oil"	0
26305110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Crab, cooked, NS as to cooking method"	0
26305120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Crab, baked or broiled, fat added in cooking"	0
26305121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Crab, baked or broiled, fat not added in cooking"	0
26305130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Crab, coated, baked or broiled, fat added in cooking"	2
26305131	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Crab, coated, baked or broiled, fat not added in cooking"	2
26305160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Crab, hard shell, steamed"	0
26305180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Crab, canned"	0
26307140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Crab, soft shell, coated, fried"	0
26309140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Crayfish, coated, fried"	0
26309160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Crayfish, boiled or steamed"	0
26311110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Lobster, cooked, NS as to cooking method"	0
26311120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Lobster, baked or broiled, fat added in cooking"	0
26311121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Lobster, baked or broiled, fat not added in cooking"	0
26311140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Lobster, coated, fried"	0
26311160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Lobster, steamed or boiled"	0
26311170	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Lobster, coated, baked or broiled, fat added in cooking"	2
26311171	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Lobster, coated, baked or broiled, fat not added in cooking"	2
26311180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Lobster, canned"	0
26313100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mussels, raw"	0
26313110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mussels, cooked, NS as to cooking method"	0
26313160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mussels, steamed or poached"	0
26315100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Oysters, raw"	0
26315110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Oysters, cooked, NS as to cooking method"	0
26315120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Oysters, baked or broiled, fat added in cooking"	0
26315121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Oysters, baked or broiled, fat not added in cooking"	0
26315130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Oysters, steamed"	0
26315140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Oysters, coated, fried"	0
26315160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Oysters, coated, baked or broiled, fat added in cooking"	2
26315161	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Oysters, coated, baked or broiled, fat not added in cooking"	2
26315180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Oysters, canned"	0
26315190	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Oysters, smoked"	0
26317110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Scallops, cooked, NS as to cooking method"	0
26317120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Scallops, baked or broiled, fat added in cooking"	0
26317121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Scallops, baked or broiled, fat not added in cooking"	0
26317130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Scallops, steamed or boiled"	0
26317140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Scallops, coated, fried"	0
26317160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Scallops, coated, baked or broiled, fat added in cooking"	2
26317161	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Scallops, coated, baked or broiled, fat not added in cooking"	2
26319110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, cooked, NS as to cooking method"	0
26319120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, baked or broiled, made with oil"	0
26319121	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, baked or broiled, made with butter"	0
26319122	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, baked or broiled, made with margarine"	2
26319123	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, baked or broiled, made without fat"	0
26319124	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, baked or broiled, made with cooking spray"	0
26319130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, steamed or boiled"	0
26319140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, coated, fried, made with oil"	0
26319141	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, coated, fried, made with butter"	0
26319142	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, coated, fried, made with margarine"	2
26319143	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, coated, fried, made without fat"	0
26319144	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, coated, fried, made with cooking spray"	0
26319145	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, coated, fried, from fast food / restaurant"	0
26319160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, coated, baked or broiled, made with oil"	2
26319161	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, coated, baked or broiled, made with butter"	2
26319162	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, coated, baked or broiled, made with margarine"	2
26319163	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, coated, baked or broiled, made without fat"	2
26319164	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, coated, baked or broiled, made with cooking spray"	2
26319170	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, dried"	0
26319180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp, canned"	0
26321110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Snails, cooked, NS as to cooking method"	0
27111000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef with tomato-based sauce (mixture)"	0
