"Modification.code"	"Start.date"	"End.date"	"Modification.description"	"Food.code"
205931	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Kale, cooked, from frozen, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	72119222
205937	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, drumstick, coated, baked or fried, prepared skinless, coating eaten W/O FAT"	24147250
205939	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, drumstick, fried, no coating, skin eaten W/ MARGARINE, NFS"	24144210
205940	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, wing, fried, no coating, skin eaten W/ MARGARINE, NFS"	24164110
205943	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, breast, fried, no coating, skin eaten W/ MARGARINE, NFS"	24124110
205945	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turkey, light meat, breaded, baked or fried, skin not eaten W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	24201060
205947	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, string, cooked, from canned, NS as to color, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75204983
205950	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, breast, coated, baked or fried, prepared with skin, skin/coating eaten W/ BUTTER, NFS"	24127110
205959	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mustard greens, cooked, from frozen, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	72122222
205965	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, string, cooked, from fresh, NS as to color, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75204981
205966	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, from fresh, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	73111221
205968	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, NS as to form, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	73111220
205972	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, drumstick, coated, baked or fried, prepared skinless, coating not eaten W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	24147260
205975	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, wing, fried, no coating, skin eaten W/ BUTTER, NFS"	24164110
205976	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweetpotato, boiled, without peel, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	73405020
205982	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Eggplant parmesan casserole, regular W/ BUTTER, NFS"	75412060
205991	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey and rice with cream sauce (mixture) W/ ANIMAL FAT OR MEAT DRIPPINGS"	27243300
205993	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, NS as to form, glazed  W/O FAT"	73102240
205996	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, breast, coated, baked or fried, prepared with skin, skin/coating not eaten W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	24127120
205997	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Rutabaga, cooked, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75228020
206000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken wing with hot pepper sauce W/O FAT"	27146050
206002	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Grits, cooked, corn or hominy, with cheese, NS as to regular, quick, or instant, fat not added in cooking W/ MILK"	56201061
206003	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey with dumplings (mixture) W/ MARGARINE, NFS"	27246100
206006	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, leg (drumstick and thigh), coated, baked or fried, prepared skinless, coating not eaten W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	24137260
206016	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Okra, cooked, from frozen, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75220022
206020	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnip, cooked, from fresh, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75234021
206031	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Creamed chipped or dried beef W/O FAT"	27113200
206033	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Kale, cooked, from fresh, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	72119221
206034	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Milk, malted, fortified, NS as to flavor, made with milk W/ 1% MILK"	11527000
206035	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, lima, immature, cooked, from canned, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75204023
206037	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mustard greens, cooked, from canned, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	72122223
206038	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mustard greens, cooked, from canned, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	72122223
206040	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Bacon, lettuce, and tomato sandwich with spread W/ MAYONNAISE-TYPE SALAD DRESSING, LOW CALORIE OR DIET (INCLUDE MIRACLE WHIP LIGHT)"	27520150
206042	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from canned, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75223023
206045	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnip greens, cooked, from canned, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	72128223
206048	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spinach, cooked, from canned, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	72125223
206049	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, drumstick, coated, baked or fried, prepared with skin, skin/coating eaten W/ ANIMAL FAT OR MEAT DRIPPINGS"	24147210
206051	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pigeon pea asopao (Asopao de gandules) W/ ANIMAL FAT OR MEAT DRIPPINGS"	58156610
206053	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweetpotato, baked, peel eaten, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	73402020
206058	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, red, from fresh, fried W/ BUTTER, NFS"	74202051
206061	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweetpotato, baked, peel not eaten, fat added in cooking W/ VEGETABLE SHORTENING"	73403020
206068	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, lima, immature, cooked, from canned, fat added in cooking W/ VEGETABLE OIL, (INCLUDE OIL, NFS)"	75204023
206069	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Rice with beans W/ ANIMAL FAT OR MEAT DRIPPINGS"	58160110
206070	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Collards, cooked, from canned, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	72107223
206072	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Collards, cooked, from frozen, fat added in cooking W/ VEGETABLE OIL (INCLUDE OIL, NFS)"	72107222
206076	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mushrooms, cooked, NS as to form, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75219020
206078	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and okra, cooked, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	74504020
206080	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken or turkey cake, patty, or croquette W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27246300
206082	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and okra, cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	74504020
206095	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Ratatouille W/O FAT"	75316050
206098	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, wing, fried, no coating, skin not eaten W/ MARGARINE, NFS"	24164120
206102	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, string, cooked, NS as to form, NS as to color, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75204980
206108	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Corn, cooked, from fresh, NS as to color, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75216021
206113	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pudding, with fruit and vanilla wafers W/ WHOLE MILK"	13241000
206125	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Crab, deviled W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27150020
206129	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Plantain, fried, NS as to green or ripe W/ ANIMAL FAT OR MEAT DRIPPINGS"	71900200
206130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Plantain, fried, NS as to green or ripe W/ BUTTER, NFS"	71900200
206131	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Okra, cooked, NS as to form, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75220020
206134	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mixed vegetables (corn, lima beans, peas, green beans, and carrots), canned, low sodium, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75311120
206135	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Carrots, cooked, from canned, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	73102223
206136	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beets, cooked, from canned, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75208023
206146	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas, green, cooked, from fresh, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75224031
206147	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Escarole, cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	72116220
206148	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna noodle casserole with cream or white sauce W/ VEGETABLE OIL, (INCLUDE OIL, NFS)"	27250610
206152	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, drumstick, coated, baked or fried, prepared skinless, NS as to coating eaten W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	24147240
206158	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, breast, fried, no coating, NS as to skin eaten W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	24124100
206163	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweetpotato, baked, peel not eaten, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	73403020
206180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweetpotato, fried W/ MARGARINE, NFS"	73410110
206188	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, breast, coated, baked or fried, prepared with skin, skin/coating eaten W/ MARGARINE, NFS"	24127110
206191	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnip, cooked, from frozen, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75234022
206192	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, winter type, baked, fat added in cooking, no sugar added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	73303020
206193	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Corn, white, cooked, NS as to form, fat added in cooking W/ BUTTER, NFS"	75216220
206196	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pudding, chocolate, prepared from dry mix, low calorie, containing artificial sweetener, milk added W/ 1% FAT MILK"	13220220
206198	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnip greens, cooked, from frozen, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	72128222
206199	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, breast, coated, baked or fried, prepared skinless, coating eaten W/ BUTTER, NFS"	24127150
206206	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and carrots, cooked, from frozen, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	73111222
206211	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, from canned, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75311023
206215	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, summer, cooked, NS as to form, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75233020
206223	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Onion, young green, cooked, from fresh, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75221061
206233	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pudding, bread W/ WHOLE MILK"	13210110
206238	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"White beans, dry, cooked, fat added in cooking W/ VEGETABLE SHORTENING"	41101110
206242	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, thigh, coated, baked or fried, prepared with skin, skin/coating not eaten W/ MARGARINE, NFS"	24157220
206244	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Corn, yellow, cooked, from fresh, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75216121
206246	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peppers, hot, cooked, from fresh, fat added in cooking W/ BUTTER, NFS"	75226111
206248	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Hominy, cooked, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75217520
206250	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peppers, green, cooked, fat added in cooking W/ VEGETABLE SHORTENING"	75226020
206251	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pudding, flavors other than chocolate, prepared from dry mix, low calorie, containing artificial sweetener, milk added W/ WHOLE MILK"	13220210
206253	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, winter, baked with cheese W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	73305010
206256	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Eggplant parmesan casserole, regular W/ MARGARINE, NFS"	75412060
206257	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnip, cooked, from frozen, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75234022
206259	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pudding, tapioca, made from dry mix, made with milk W/ SOY MILK"	13210520
206263	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Greens, cooked, from fresh, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	72118221
206273	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Artichoke, globe (French), cooked, from fresh, fat added in cooking W/ BUTTER, NFS"	75201021
206275	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Shrimp creole, no rice W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	27450450
206282	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, wing, coated, baked or fried, prepared with skin, skin/coating not eaten W/O FAT"	24167120
206283	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Collards, cooked, NS as to form, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	72107220
206284	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Collards, cooked, NS as to form, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	72107220
206292	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Artichoke, globe (French), cooked, NS as to form, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75201020
206294	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cauliflower, cooked, from frozen, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75214022
206301	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mixed vegetables (corn, lima beans, peas, green beans, and carrots), cooked, from canned, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75311023
206307	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Custard, Puerto Rican style (Flan) W/ HEAVY CREAM"	13210350
206311	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beets, canned, low sodium, fat added in cooking W/ BUTTER, NFS"	75208120
206323	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Asparagus, cooked, NS as to form, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75202020
206325	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Bean sprouts, cooked, from fresh, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75207021
206328	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, summer, yellow or green, breaded or battered, fried W/ VEGETABLE SHORTENING"	75418010
206329	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, string, cooked, from frozen, NS as to color, fat added in cooking W/ BUTTER, NFS"	75204982
206334	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, leg (drumstick and thigh), fried, no coating, NS as to skin eaten W/ MARGARINE, NFS"	24134200
206344	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Corn, yellow and white, cooked, from canned, fat added in cooking W/ BUTTER, NFS"	75216183
206347	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, thigh, coated, baked or fried, prepared skinless, coating eaten W/O FAT"	24157250
206348	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Custard W/ 1% MILK"	13210300
206349	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spinach, cooked, from fresh, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	72125221
206359	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Corn, yellow, NS as to form, cream style, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75216190
206361	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beets, cooked, from fresh, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75208021
206365	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beet greens, cooked, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	72101220
206374	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, green, cooked, from fresh W/O FAT"	74205011
206375	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Refried beans W/ ANIMAL FAT OR MEAT DRIPPINGS"	41205010
206381	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, thigh, fried, no coating, skin eaten W/ MARGARINE, NFS"	24154210
206384	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, wing, coated, baked or fried, prepared with skin, skin/coating eaten W/ ANIMAL FAT OR MEAT DRIPPINGS"	24167110
206390	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beets with Harvard sauce W/O FAT"	75405010
206393	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, drumstick, coated, baked or fried, prepared with skin, skin/coating not eaten W/ ANIMAL FAT OR MEAT DRIPPINGS"	24147220
206394	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beef (roast) hash W/O FAT"	27211300
206395	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, drumstick, coated, baked or fried, prepared with skin, skin/coating eaten W/ MARGARINE, NFS"	24147210
206400	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tuna noodle casserole with cream or white sauce W/ BUTTER, NFS"	27250610
206405	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Coffee, latte W/ WHOLE MILK"	92101900
206406	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Whole wheat cereal, wheat and barley, cooked, fat added in cooking W/ MILK"	56207330
206411	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beets, cooked, from fresh, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75208021
206422	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and okra, cooked, fat added in cooking W/ BUTTER, NFS"	74504020
206423	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Coffee, mocha W/ WHOLE MILK"	92101950
206425	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, summer, cooked, from frozen, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75233022
206435	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas and corn, cooked, fat added in cooking W/ BUTTER, NFS"	75315020
206436	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Wheat, cream of, cooked, regular, fat not added in cooking W/ MILK"	56207010
206440	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Coffee, latte W/ 1% MILK"	92101900
206442	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Coffee, latte, decaffeinated W/ 1% MILK"	92101910
206444	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Coffee, latte, decaffeinated W/ WHOLE MILK"	92101910
206451	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Milk fruit drink W/ SKIM MILK"	11551050
206453	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Wheat, cream of, cooked, regular, fat added in cooking W/ MILK"	56207220
206457	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cucumber, cooked, fat added in cooking W/ BUTTER, NFS"	75216720
206459	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spinach, cooked, from canned, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	72125223
206464	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Black, brown, or Bayo beans, dry, cooked, fat added in cooking W/ BUTTER, NFS"	41102010
206465	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pumpkin, cooked, from fresh, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	73201021
206466	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beets, cooked, from fresh, fat added in cooking W/ BUTTER, NFS"	75208021
206474	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomato and onion, cooked, fat added in cooking W/ BUTTER, NFS"	74504120
206478	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pudding, bread W/ SKIM MILK"	13210110
206480	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tomatoes, red, from fresh, fried W/ MARGARINE, NFS"	74202051
206489	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Okra, cooked, from fresh, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75220021
206490	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Corn, yellow and white, cooked, from fresh, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75216181
206492	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Artichoke, globe (French), cooked, from fresh, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75201021
206502	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cucumber, cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75216720
206514	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, from frozen, fat added in cooking W/ VEGETABLE SHORTENING"	75223022
206522	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Grits, cooked, corn or hominy, quick, fat not added in cooking W/ MILK"	56201110
206524	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Okra, cooked, from canned, fat added in cooking W/ BUTTER, NFS"	75220023
206526	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, leg (drumstick and thigh), fried, no coating, skin eaten W/ MARGARINE, NFS"	24134210
206527	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turkey, light meat, breaded, baked or fried, skin not eaten W/ BUTTER, NFS"	24201060
206529	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Vegetables, NS as to type, cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75200120
206535	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Brussels sprouts, cooked, from fresh, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75209021
206536	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, lima, immature, cooked, NS as to form, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"	75204020
206540	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cassava (yuca blanca), cooked, fat added in cooking W/ BUTTER, NFS"	71930120
206550	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, leg (drumstick and thigh), fried, no coating, skin not eaten W/ MARGARINE, NFS"	24134220
206552	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Grits, cooked, corn or hominy, regular, fat not added in cooking W/ MILK"	56201010
206554	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Dirty rice W/O FAT"	58163130
206556	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Artichoke, globe (French), cooked, from fresh, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75201021
206562	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mustard greens, cooked, NS as to form, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	72122220
206563	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cappuccino W/ HALF AND HALF CREAM"	92161000
206567	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Beans, lima, immature, cooked, from fresh, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75204021
206568	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cassava (yuca blanca), cooked, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	71930120
206577	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pink beans, dry, cooked, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	41103070
206578	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken, drumstick, coated, baked or fried, prepared with skin, skin/coating not eaten W/O FAT"	24147220
206587	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gravy, beef or meat, home recipe W/ MARGARINE, NFS"	28500070
206596	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Squash, summer, cooked, from frozen, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75233022
206598	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Frappuccino, regular W/ 1% MILK"	92101920
206599	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Frappuccino, decaffeinated W/ 1% MILK"	92101930
206600	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gravy, poultry, home recipe W/O FAT"	28500080
206601	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Peas, green, canned, low sodium, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS"	75224130
