FoodCode	ModCode	Main.food.description
91705500	0	Mexican chocolate
91706000	0	Chocolate bar, dark, coconut filled (Mounds)
91706100	0	Coconut candy, no chocolate covering (Bon-bon)
91706400	0	Coconut candy, Puerto Rican style
91707000	0	Fondant candy (Candy Corn, Mentos, Mints)
91707010	0	Fondant candy, chocolate covered (Cadbury Creme Egg, Peppermint Patties, Thin Mints, Junior Mints)
91708000	0	Fruit peel, candied
91708010	0	Dried fruit and nut bar (date bar)
91708020	0	Soft fruit candy (Aplets & Cotlets, Turkish delight)
91708030	0	Fruit snack candy (Roll Up, Gushers, Fun Fruits)
91708070	0	Tamarind candy
91708100	0	Fruit snacks, high vitamin C (Welch's Fruit Snacks, Brach's Hi-C Fruit Snacks)
91708150	0	Yogurt covered fruit snacks, with added vitamin C (Kellogg's Yogos Bits)
91709000	0	Gumdrops, chocolate covered
91713010	0	Fudge, chocolate, chocolate covered
91713020	0	Fudge, chocolate, chocolate covered, with nuts
91713030	0	Fudge, chocolate
91713040	0	Fudge, chocolate, with nuts
91713050	0	Fudge, peanut butter
91713060	0	Fudge, peanut butter, with nuts
91713070	0	Fudge, vanilla
91713080	0	Fudge, vanilla, with nuts
91713090	0	Fudge, divinity
91713100	0	Fudge, brown sugar (penuche)
91715000	0	Fudge, caramel and nut, chocolate covered candy (Oh Henry)
91715100	0	Snickers Bar
91715200	0	Baby Ruth
91715300	0	100 GRAND Bar
91716010	0	Halvah, plain
91716110	0	Halvah, chocolate covered
91718000	0	Honey-combed hard candy with peanut butter (Chick-o-Stick)
91718050	0	Honey-combed hard candy with peanut butter, chocolate covered (Clark Bar, 5th Avenue Bar)
91718100	0	Butterfinger
91718110	0	Butterfinger Crisp
91718200	0	Sprinkles, chocolate-flavored
91721000	0	Licorice
91723000	0	Marshmallow
91723000	0	Marshmallows
91723010	0	Marshmallows, chocolate covered
91723010	0	Marshmallow, chocolate covered
91723020	0	Marshmallow, candy-coated (Peeps)
91723050	0	Marshmallow, coconut-coated
91723050	0	Marshmallows, coconut-coated
91726000	0	Nougat, plain
91726110	0	Nougat, with caramel, chocolate covered
91726130	0	Milky Way Bar
91726140	0	Milky Way Midnight Bar 
91726150	0	Mars Almond Bar
91726410	0	Nougat, chocolate covered (Charleston Chew)
91726420	0	3 Musketeers Bar
91727010	0	Nuts, chocolate covered, (hazelnuts, brazil nuts, cashews)
91728000	0	Nut roll, fudge or nougat, caramel and nuts (Payday)
91728500	0	Pecans, sugared 
91731000	0	Peanuts, chocolate covered
91731010	0	M&M's, peanut
91731060	0	M&M's, peanut butter
91731100	0	Peanuts, sugar-coated
91731150	0	Peanuts, yogurt covered
91732000	0	Peanut bar
91732100	0	Planters Peanut Bar
91733000	0	Peanut brittle
91733200	0	Peanut bar, chocolate covered 
91734000	0	Peanut butter, chocolate covered (peanut butter egg, Peanut Butter Meltaway Bar)
91734100	0	Reese's Peanut Butter Cup
91734200	0	Reese's Pieces
91734300	0	Reese's Sticks
91734400	0	Reese's Fast Break
91734450	0	Reese's Crispy Crunchy Bar
91734500	0	Peanut butter morsels or chips
91735000	0	Pralines
91736000	0	Pineapple candy, Puerto Rican style
91739010	0	Raisins, chocolate covered
91739600	0	Raisins, yogurt covered
91742010	0	Sesame Crunch (Sahadi)
91745010	0	Gummy candy (gummies)
91745020	0	Hard candy (Jolly Rancher, Life Savers, Gob Stoppers, Lollipop) 
91745040	0	Butterscotch hard candy
91745100	0	Skittles
91746010	0	Sugar-coated chocolate discs (Snow Caps)
91746100	0	M&M's, plain
91746120	0	Sixlets
91746150	0	Easter egg, candy coated chocolate (Cadbury's Mini Eggs)
91746150	0	Easter eggs, candy coated chocolate (Cadbury's Mini Eggs)
91746200	0	M&M's, pretzel
91750000	0	Taffy (Starburst, Laffy Taffy, Salt Water Taffy)
91760000	0	Toffee, plain
91760100	0	Toffee, chocolate covered (Heath Bar, Skor Bar)
91760200	0	Toffee, chocolate-coated, with nuts (Almond Roca)
91760500	0	Chocolate truffle
91760700	0	Wax candy, liquid filled (Sathers Pop Bottles)
91770010	0	Gumdrops, dietetic or low calorie 
91770020	0	Hard candy, dietetic or low calorie
91770030	0	Candy, chocolate covered, dietetic or low calorie 
91770050	0	Mints, dietetic or low calorie
91780010	0	Snickers Marathon Energy bar
91781010	0	Snickers Marathon Protein bar
91799999	0	Baking chocolate, unsweetened
91801000	0	Chewing gum, sugared
91802000	0	Chewing gum, sugarless
92101000	0	Coffee, brewed, regular
92101500	0	Coffee, brewed, regular and decaffeinated mixture
92101600	0	Coffee, Turkish
92101610	0	Espresso
92101630	0	Espresso, decaffeinated
92101640	0	Coffee, Mexican
92101650	0	Coffee, Mexican, with sugar
92101660	0	Coffee, Mexican, decaffeinated
92101670	0	Coffee, Mexican, decaffeinated, with sugar
92101700	0	Coffee, brewed, flavored
92101800	0	Coffee, Cuban
92101900	201503	Latte (espresso coffee), regular, with skim milk 
92101900	203108	Latte (espresso coffee), regular, with 2% milk 
92101900	206405	Latte (espresso coffee), regular, with whole milk 
92101900	206440	Latte (espresso coffee), regular, with 1% milk 
92101900	206726	Latte (espresso coffee), with half and half
92101900	206901	Latte (espresso coffee), with cream
92101900	207303	Latte (espresso coffee), with soymilk
92101910	0	Latte (espresso coffee), decaffeinated
92101910	206442	Latte (espresso coffee), decaffeinated, with 1% milk
92101910	206444	Latte (espresso coffee), decaffeinated, with whole milk
92101910	206760	Latte (espresso coffee), decaffeinated, with skim milk
92101910	207081	Latte (espresso coffee), decaffeinated, with 2% milk
92101910	207415	Latte (espresso coffee), decaffeinated, with soymilk
92101920	0	Frappuccino, regular, with whole milk 
92101920	206598	Frappuccino, regular, with 1% milk 
92101920	206619	Frappuccino, regular, with 2% milk 
92101920	206735	Frappuccino, regular, with cream
92101920	207523	Frappuccino, regular, with skim milk
92101925	0	Frappuccino, regular, with whole milk and whipped cream
92101930	0	Frappuccino, decaffeinated, with whole milk
92101930	206599	Frappuccino, decaffeinated, with 1% milk
92101935	0	Frappuccino, decaffeinated, with whole milk and whipped cream
92101950	101316	Mocha, with skim milk and whipped cream 
92101950	205578	Mocha, with 2% milk and whipped cream 
92101950	206423	Mocha, with whole milk and whipped cream 
92101950	206694	Mocha, with 1% milk and whipped cream
92101950	207676	Mocha, with half and half and whipped cream
92101960	0	Mocha, with soymilk and whipped cream
92103000	0	Coffee, instant, regular
92104000	0	Coffee, instant, 50% less caffeine
92105000	0	Coffee, liquid concentrate
92105010	0	Coffee, made from liquid concentrate
92111010	0	Coffee, brewed, decaffeinated
92114000	0	Coffee, instant, decaffeinated
92121000	0	Cappucino, instant, with sugar
92121010	0	Coffee, instant, regular, with sugar
92121020	0	Mocha mix, dry instant powder, prepared with water
92121030	0	Mocha mix, dry instant powder, with low calorie sweetener, prepared with water
92121040	0	Coffee, instant, regular, with low calorie sweetener and creamer
92121050	0	Mocha, made from powdered instant mix, decaffeinated, with low calorie sweetener
92130000	0	Coffee, regular, with cream and sugar (from vending)
92130001	0	Coffee, decaffeinated, with cream and sugar (from vending)
92130005	0	Coffee, regular, with cream and low-calorie sweetener (from vending)
92130006	0	Coffee, decaffeinated, with cream and low-calorie sweetener (from vending)
92130010	0	Coffee, regular, with cream (from vending)
92130020	0	Coffee, regular, with sugar (from vending)
92151000	0	Coffee and chicory, regular, instant
92151100	0	Coffee and chicory, decaffeinated, instant
92152000	0	Coffee and chicory, regular, instant
92161000	0	Cappuccino, regular, with whole milk 
92161000	101315	Cappuccino, regular, with 2% milk 
92161000	202295	Cappuccino, regular, with skim milk 
92161000	205450	Cappuccino, regular, with 1% milk
92161000	206563	Cappuccino, regular, with half and half
92161000	207164	Cappuccino, regular, with non-dairy creamer
92161000	207364	Cappuccino, regular, with soymilk 
92161005	0	Caramel macchiato, regular
92162000	0	Cappuccino, decaffeinated, with whole milk
92162000	207157	Cappuccino, decaffeinated, with 2% milk
92162000	207279	Cappuccino, decaffeinated, with skim milk
92162000	207407	Cappuccino, decaffeinated, with 1% milk
92162005	0	Caramel macchiato, decaffeinated
92191500	0	Chicory coffee, dry instant powder
92191520	0	Chicory coffee, dry instant powder, decaffeinated, 
92192000	0	Mocha mix, dry instant powder
92192030	0	Mocha mix, dry instant powder, with low calorie sweetener
92192040	0	Mocha mix, dry instant powder, with low calorie sweetener, decaffeinated
92193000	0	Coffee, dry instant powder, flavored
92193020	0	Coffee, dry instant powder, with low calorie sweetener
92201010	0	Postum, prepared with water
92202010	0	Chicory coffee  
92204000	0	Yerba mate, sweetened
92205000	0	Rice beverage (Rice Dream, rice drink)
92291300	0	Postum, dry powder
92302000	0	Tea, unsweetened
92302000	0	Iced tea, unsweetened
92302200	0	Iced tea, sweetened with sugar
92302200	0	Tea, sweetened with sugar
92302300	0	Tea, sweetened with low calorie sweetener
92302300	0	Iced tea, sweetened with low calorie sweetener
92302500	0	Tea, decaffeinated, unsweetened
92302500	0	Iced tea, decaffeinated, unsweetened
92302600	0	Iced tea, decaffeinated, sweetened with sugar
92302600	0	Tea, decaffeinated, sweetened with sugar
92302700	0	Tea, decaffeinated, sweetened with low calorie sweetener
92302700	0	Iced tea, decaffeinated, sweetened with low calorie sweetener
92304000	0	Iced tea, from frozen concentrate, unsweetened
92304000	0	Tea, from frozen concentrate, unsweetened
92304700	0	Iced tea, from frozen concentrate, decaffeinated, sweetened with low calorie sweetener
92304700	0	Tea, from frozen concentrate, decaffeinated, sweetened with low calorie sweetener
92305010	0	Tea, from instant powder, unsweetened
92305010	0	Iced tea, from instant powder, unsweetened
92305040	0	Iced tea, from instant powder, sweetened with sugar
92305040	0	Tea, from instant powder, sweetened with sugar
92305050	0	Tea, from instant powder, decaffeinated, sweetened with sugar
92305050	0	Iced tea, from instant powder, decaffeinated, sweetened with sugar
92305090	0	Tea, from instant powder, sweetened with low calorie sweetener
92305090	0	Iced tea, from instant powder, sweetened with low calorie sweetener
92305110	0	Iced tea, from instant powder, decaffeinated, sweetened with low calorie sweetener
92305110	0	Tea, from instant powder, decaffeinated, sweetened with low calorie sweetener
92305180	0	Tea, from instant powder, decaffeinated, unsweetened
92305180	0	Iced tea, from instant powder, decaffeinated, unsweetened
92306000	0	Tea, herbal
92306020	0	Tea, herbal, sweetened with sugar
92306030	0	Tea, herbal, sweetened with low calorie sweetener
92306090	0	Tea, hibiscus
92306610	0	Russian tea
92306700	0	Tea, chamomile
92307000	0	Tea, instant powder, dry
92307500	0	Arnold Palmer (half tea, half lemonade)
92307510	0	Arnold Palmer (half tea, half lemonade), low calorie
92410110	0	Carbonated water, sweetened (Penafiel, Clearly Canadian, Mistic Sparkling Water)
92410210	0	Carbonated water, unsweetened (Club soda)
92410250	0	Carbonated water, sweetened, with low-calorie or no-calorie sweetener (Diet Mistic Sparkling Water)
92410310	0	Soft drink, cola (Pepsi, Coke)
92410315	0	Soft drink, cola, reduced sugar (C2)
92410320	0	Soft drink, cola, diet (Diet Pepsi, Diet Coke)
92410330	0	Soft drink, cola, with extra caffeine (Jolt Cola)
92410340	0	Soft drink, cola, decaffeinated (Caffeine Free Pepsi, Caffeine Free Coke)
92410350	0	Soft drink, cola, decaffeinated, diet (Caffeine Free Diet Pepsi, Caffeine Free Diet Coke)
92410360	0	Soft drink, pepper type, (Dr. Pepper, Mr. Pibb)
92410370	0	Soft drink, pepper type, diet (Diet Dr. Pepper)
92410390	0	Soft drink, pepper type, decaffeinated, (Caffeine Free Dr. Pepper)
92410400	0	Soft drink, pepper type, diet, decaffeinated, (Caffeine Free Diet Dr. Pepper)
92410410	0	Soft drink, cream soda
92410420	0	Soft drink, cream soda, diet
92410510	0	Soft drink, fruit-flavored, caffeine free (Sprite, Sierra Mist, 7-Up) 
92410520	0	Soft drink, fruit-flavored, diet, caffeine free (Sprite, Sierra Mist, 7-Up)
92410550	0	Soft drink, fruit flavored, caffeine containing (Mountain Dew, Mellow Yellow)
92410560	0	Soft drink, fruit flavored, caffeine containing, diet (Diet Mountain Dew, Diet Mellow Yellow)
92410610	0	Soft drink, ginger ale
92410620	0	Soft drink, ginger ale, diet
92410710	0	Soft drink, root beer
92410720	0	Soft drink, root beer, diet
92411510	0	Soft drink, cola, fruit or vanilla flavor (Cherry Coke, Vanilla Coke, Pepsi Wild Cherry)
92411610	0	Soft drink, cola, fruit or vanilla flavor, diet (Diet Cherry Coke, Diet Vanilla Coke, Diet Pepsi Wild Cherry)
92432000	0	Carbonated citrus juice drink
92433000	0	Carbonated  juice drink (Mistic Spring Water)
92510610	0	Lemonade
92510610	0	Limeade
92510650	0	Tamarind drink, Puerto Rican 
92510720	0	Fruit punch, made with fruit juice and soda
92510730	0	Fruit punch, made with soda, fruit juice, and sherbet or ice cream
92511000	0	Lemonade, frozen concentrate, not reconstituted
92511010	0	Fruit flavored drink (Snapple, Country Time Lemonade, Kool-Aid Bursts, Little Hugs)
92512040	0	Daiquiri mix, frozen concentrate, not reconstituted
92512050	0	Daiquiri mix, from frozen concentrate, reconstituted
92512090	0	Pina Colada, nonalcoholic
92512110	0	Whiskey sour, nonalcoholic
92513000	0	Fruit flavored frozen drink (Slushie, Slurpee, Icee)
92530410	0	Fruit flavored drink, high vitamin C (Fruit Punch, Tropicana Twister Lemonade, Minute Maid Orange Drink)
92530510	0	Cranberry juice cocktail or drink, high vitamin C
92530610	0	Fruit juice drink, with high vitamin C (Hi-C, Hawaiian Punch, Tropicana Twister, Ocean Spray Juice Cocktail, Minute Maid)  
92530950	0	Vegetable and fruit juice drink, with high vitamin C (V8 Splash)
92531030	0	Fruit juice drink, with thiamin and vitamin C, (Sunny Delight)
92541010	0	Fruit flavored drink, from powdered mix (Kool-Aid, Lemonade from mix)
92542000	0	Fruit flavored drink, from powdered mix, with vitamin C (Tang)
92550030	0	Fruit juice drink, low calorie, with vitamin C (Minute Maid Light, Tropicana Light Lemonade) 
92550040	0	Fruit juice drink, low calorie (Welch's Diet, Diet Snapple)
92550110	0	Cranberry juice cocktail or drink, low calorie, with vitamin C
92550350	0	Light orange juice beverage, lower calorie, with artificial sweetener (Tropicana, Minute Maid, Dole)
92550400	0	Vegetable and fruit juice drink, low calorie, with vitamin C (Diet V8 Splash)
92550405	0	Vegetable and fruit juice drink, low calorie, with vitamin C, E, and A (V8 V-Fusion Light)
92550610	0	Fruit flavored drink, low calorie, with vitamin C (Light Lemonade)
92550620	0	Fruit flavored drink, low calorie (Light Lemonade, Crystal Light, Minute Maid Light)
92552000	0	Fruit flavored drink, from powdered mix, low calorie, with vitamin C (Sugar Free Tang)
92552010	0	Fruit flavored drink, from powdered mix, low calorie (Crystal Light, Sugar Free Kool-Aid)
92552020	0	Fruit juice drink, reduced sugar, with thiamin and  vitamin C (Sunny Delight reduced sugar)
92552030	0	Fruit juice drink, reduced sugar, with vitamin E (Capri Sun)
92553000	0	Fruit-flavored thirst quencher beverage, low calorie (Sports Drink reduced sugar)
92560000	0	Fruit-flavored thirst quencher beverage (Sports Drink)
92560100	0	Gatorade Thirst Quencher sports drink
92560200	0	Powerade sports drink
92565000	0	Fruit-flavored sports drink or thirst quencher beverage, low calorie
92565100	0	Gatorade G2 thirst quencher sports drink, low calorie
92565200	0	Powerade Zero sports drink, low calorie
92570100	0	Fluid replacement, electrolyte solution (Pedialyte)
92582100	0	Fruit juice drink, with high vitamin C, plus added calcium
92582110	0	Fruit juice drink, with thiamin (vitamin B1) and high vitamin C plus calcium (Sunny Delight Plus Calcium)
92582120	0	Fruit flavored drink, reduced sugar, with high vitamin C, plus added calcium
92610010	0	Horchata, made with almonds (horchata de almendras)
