FoodCode	Main.food.description	Old.Main.food.description	ModCode	FoodID
75216021	Corn_cooked_from_fresh_NS_as_to_color_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_cooked_from_fresh_NS_as_to_color_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216021.0
75216022	Corn_cooked_from_frozen_NS_as_to_color_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_cooked_from_frozen_NS_as_to_color_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216022.0
75216023	Corn_cooked_from_canned_NS_as_to_color_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_cooked_from_canned_NS_as_to_color_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216023.0
75216024	Corn_cooked_NS_as_to_form_NS_as_to_color_made_with_oil	Corn_cooked_NS_as_to_form_NS_as_to_color_made_with_oil	0	75216024.0
75216025	Corn_cooked_NS_as_to_form_NS_as_to_color_made_with_butter	Corn_cooked_NS_as_to_form_NS_as_to_color_made_with_butter	0	75216025.0
75216026	Corn_cooked_NS_as_to_form_NS_as_to_color_made_with_margarine	Corn_cooked_NS_as_to_form_NS_as_to_color_made_with_margarine	0	75216026.0
75216027	Corn_cooked_from_fresh_NS_as_to_color_made_with_oil	Corn_cooked_from_fresh_NS_as_to_color_made_with_oil	0	75216027.0
75216028	Corn_cooked_from_fresh_NS_as_to_color_made_with_butter	Corn_cooked_from_fresh_NS_as_to_color_made_with_butter	0	75216028.0
75216029	Corn_cooked_from_fresh_NS_as_to_color_made_with_margarine	Corn_cooked_from_fresh_NS_as_to_color_made_with_margarine	0	75216029.0
75216031	Corn_cooked_from_frozen_NS_as_to_color_made_with_oil	Corn_cooked_from_frozen_NS_as_to_color_made_with_oil	0	75216031.0
75216032	Corn_cooked_from_frozen_NS_as_to_color_made_with_butter	Corn_cooked_from_frozen_NS_as_to_color_made_with_butter	0	75216032.0
75216033	Corn_cooked_from_frozen_NS_as_to_color_made_with_margarine	Corn_cooked_from_frozen_NS_as_to_color_made_with_margarine	0	75216033.0
75216034	Corn_cooked_from_canned_NS_as_to_color_made_with_oil	Corn_cooked_from_canned_NS_as_to_color_made_with_oil	0	75216034.0
75216035	Corn_cooked_from_canned_NS_as_to_color_made_with_butter	Corn_cooked_from_canned_NS_as_to_color_made_with_butter	0	75216035.0
75216036	Corn_cooked_from_canned_NS_as_to_color_made_with_margarine	Corn_cooked_from_canned_NS_as_to_color_made_with_margarine	0	75216036.0
75216050	Corn_NS_as_to_form_NS_as_to_color_cream_style	Corn_NS_as_to_form_NS_as_to_color_cream_style	0	75216050.0
75216053	Corn_from_canned_NS_as_to_color_cream_style	Corn_from_canned_NS_as_to_color_cream_style	0	75216053.0
75216070	Corn_dried_cooked	Corn_dried_cooked	0	75216070.0
75216100	Corn_yellow_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Corn_yellow_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	0	75216100.0
75216101	Corn_yellow_cooked_from_fresh_NS_as_to_fat_added_in_cooking	Corn_yellow_cooked_from_fresh_NS_as_to_fat_added_in_cooking	0	75216101.0
75216102	Corn_yellow_cooked_from_frozen_NS_as_to_fat_added_in_cooking	Corn_yellow_cooked_from_frozen_NS_as_to_fat_added_in_cooking	0	75216102.0
75216103	Corn_yellow_cooked_from_canned_NS_as_to_fat_added_in_cooking	Corn_yellow_cooked_from_canned_NS_as_to_fat_added_in_cooking	0	75216103.0
75216110	Corn_yellow_cooked_NS_as_to_form_fat_not_added_in_cooking	Corn_yellow_cooked_NS_as_to_form_fat_not_added_in_cooking	0	75216110.0
75216111	Corn_yellow_cooked_from_fresh_fat_not_added_in_cooking	Corn_yellow_cooked_from_fresh_fat_not_added_in_cooking	0	75216111.0
75216112	Corn_yellow_cooked_from_frozen_fat_not_added_in_cooking	Corn_yellow_cooked_from_frozen_fat_not_added_in_cooking	0	75216112.0
75216113	Corn_yellow_cooked_from_canned_fat_not_added_in_cooking	Corn_yellow_cooked_from_canned_fat_not_added_in_cooking	0	75216113.0
75216120	Corn_yellow_cooked_NS_as_to_form_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_yellow_cooked_NS_as_to_form_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216120.0
75216121	Corn_yellow_cooked_from_fresh_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_yellow_cooked_from_fresh_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216121.0
75216122	Corn_yellow_cooked_from_frozen_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_yellow_cooked_from_frozen_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216122.0
75216123	Corn_yellow_cooked_from_canned_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_yellow_cooked_from_canned_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216123.0
75216131	Corn_yellow_cooked_NS_as_to_form_made_with_oil	Corn_yellow_cooked_NS_as_to_form_made_with_oil	0	75216131.0
75216132	Corn_yellow_cooked_NS_as_to_form_made_with_butter	Corn_yellow_cooked_NS_as_to_form_made_with_butter	0	75216132.0
75216133	Corn_yellow_cooked_NS_as_to_form_made_with_margarine	Corn_yellow_cooked_NS_as_to_form_made_with_margarine	0	75216133.0
75216134	Corn_yellow_cooked_from_fresh_made_with_oil	Corn_yellow_cooked_from_fresh_made_with_oil	0	75216134.0
75216135	Corn_yellow_cooked_from_fresh_made_with_butter	Corn_yellow_cooked_from_fresh_made_with_butter	0	75216135.0
75216136	Corn_yellow_cooked_from_fresh_made_with_margarine	Corn_yellow_cooked_from_fresh_made_with_margarine	0	75216136.0
75216137	Corn_yellow_cooked_from_frozen_made_with_oil	Corn_yellow_cooked_from_frozen_made_with_oil	0	75216137.0
75216138	Corn_yellow_cooked_from_frozen_made_with_butter	Corn_yellow_cooked_from_frozen_made_with_butter	0	75216138.0
75216139	Corn_yellow_cooked_from_frozen_made_with_margarine	Corn_yellow_cooked_from_frozen_made_with_margarine	0	75216139.0
75216141	Corn_yellow_cooked_from_canned_made_with_oil	Corn_yellow_cooked_from_canned_made_with_oil	0	75216141.0
75216142	Corn_yellow_cooked_from_canned_made_with_butter	Corn_yellow_cooked_from_canned_made_with_butter	0	75216142.0
75216143	Corn_yellow_cooked_from_canned_made_with_margarine	Corn_yellow_cooked_from_canned_made_with_margarine	0	75216143.0
75216150	Corn_yellow_NS_as_to_form_cream_style	Corn_yellow_NS_as_to_form_cream_style	0	75216150.0
75216153	Corn_yellow_from_canned_cream_style	Corn_yellow_from_canned_cream_style	0	75216153.0
75216160	Corn_yellow_and_white_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Corn_yellow_and_white_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	0	75216160.0
75216161	Corn_yellow_and_white_cooked_from_fresh_NS_as_to_fat_added_in_cooking	Corn_yellow_and_white_cooked_from_fresh_NS_as_to_fat_added_in_cooking	0	75216161.0
75216162	Corn_yellow_and_white_cooked_from_frozen_NS_as_to_fat_added_in_cooking	Corn_yellow_and_white_cooked_from_frozen_NS_as_to_fat_added_in_cooking	0	75216162.0
75216163	Corn_yellow_and_white_cooked_from_canned_NS_as_to_fat_added_in_cooking	Corn_yellow_and_white_cooked_from_canned_NS_as_to_fat_added_in_cooking	0	75216163.0
75216170	Corn_yellow_and_white_cooked_NS_as_to_form_fat_not_added_in_cooking	Corn_yellow_and_white_cooked_NS_as_to_form_fat_not_added_in_cooking	0	75216170.0
75216171	Corn_yellow_and_white_cooked_from_fresh_fat_not_added_in_cooking	Corn_yellow_and_white_cooked_from_fresh_fat_not_added_in_cooking	0	75216171.0
75216172	Corn_yellow_and_white_cooked_from_frozen_fat_not_added_in_cooking	Corn_yellow_and_white_cooked_from_frozen_fat_not_added_in_cooking	0	75216172.0
75216173	Corn_yellow_and_white_cooked_from_canned_fat_not_added_in_cooking	Corn_yellow_and_white_cooked_from_canned_fat_not_added_in_cooking	0	75216173.0
75216174	Corn_yellow_and_white_cooked_NS_as_to_form_made_with_oil	Corn_yellow_and_white_cooked_NS_as_to_form_made_with_oil	0	75216174.0
75216175	Corn_yellow_and_white_cooked_NS_as_to_form_made_with_butter	Corn_yellow_and_white_cooked_NS_as_to_form_made_with_butter	0	75216175.0
75216176	Corn_yellow_and_white_cooked_NS_as_to_form_made_with_margarine	Corn_yellow_and_white_cooked_NS_as_to_form_made_with_margarine	0	75216176.0
75216177	Corn_yellow_and_white_cooked_from_fresh_made_with_oil	Corn_yellow_and_white_cooked_from_fresh_made_with_oil	0	75216177.0
75216178	Corn_yellow_and_white_cooked_from_fresh_made_with_butter	Corn_yellow_and_white_cooked_from_fresh_made_with_butter	0	75216178.0
75216179	Corn_yellow_and_white_cooked_from_fresh_made_with_margarine	Corn_yellow_and_white_cooked_from_fresh_made_with_margarine	0	75216179.0
75216180	Corn_yellow_and_white_cooked_NS_as_to_form_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_yellow_and_white_cooked_NS_as_to_form_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216180.0
75216181	Corn_yellow_and_white_cooked_from_fresh_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_yellow_and_white_cooked_from_fresh_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216181.0
75216182	Corn_yellow_and_white_cooked_from_frozen_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_yellow_and_white_cooked_from_frozen_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216182.0
75216183	Corn_yellow_and_white_cooked_from_canned_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_yellow_and_white_cooked_from_canned_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216183.0
75216184	Corn_yellow_and_white_cooked_from_frozen_made_with_oil	Corn_yellow_and_white_cooked_from_frozen_made_with_oil	0	75216184.0
75216185	Corn_yellow_and_white_cooked_from_frozen_made_with_butter	Corn_yellow_and_white_cooked_from_frozen_made_with_butter	0	75216185.0
75216186	Corn_yellow_and_white_cooked_from_frozen_made_with_margarine	Corn_yellow_and_white_cooked_from_frozen_made_with_margarine	0	75216186.0
75216187	Corn_yellow_and_white_cooked_from_canned_made_with_oil	Corn_yellow_and_white_cooked_from_canned_made_with_oil	0	75216187.0
75216188	Corn_yellow_and_white_cooked_from_canned_made_with_butter	Corn_yellow_and_white_cooked_from_canned_made_with_butter	0	75216188.0
75216189	Corn_yellow_and_white_cooked_from_canned_made_with_margarine	Corn_yellow_and_white_cooked_from_canned_made_with_margarine	0	75216189.0
75216190	Corn_yellow_NS_as_to_form_cream_style_fat_added_in_cooking	Corn_yellow_NS_as_to_form_cream_style_fat_added_in_cooking	0	75216190.0
75216193	Corn_yellow_from_canned_cream_style_fat_added_in_cooking	Corn_yellow_from_canned_cream_style_fat_added_in_cooking	0	75216193.0
75216200	Corn_white_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Corn_white_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	0	75216200.0
75216201	Corn_white_cooked_from_fresh_NS_as_to_fat_added_in_cooking	Corn_white_cooked_from_fresh_NS_as_to_fat_added_in_cooking	0	75216201.0
75216202	Corn_white_cooked_from_frozen_NS_as_to_fat_added_in_cooking	Corn_white_cooked_from_frozen_NS_as_to_fat_added_in_cooking	0	75216202.0
75216203	Corn_white_cooked_from_canned_NS_as_to_fat_added_in_cooking	Corn_white_cooked_from_canned_NS_as_to_fat_added_in_cooking	0	75216203.0
75216210	Corn_white_cooked_NS_as_to_form_fat_not_added_in_cooking	Corn_white_cooked_NS_as_to_form_fat_not_added_in_cooking	0	75216210.0
75216211	Corn_white_cooked_from_fresh_fat_not_added_in_cooking	Corn_white_cooked_from_fresh_fat_not_added_in_cooking	0	75216211.0
75216212	Corn_white_cooked_from_frozen_fat_not_added_in_cooking	Corn_white_cooked_from_frozen_fat_not_added_in_cooking	0	75216212.0
75216213	Corn_white_cooked_from_canned_fat_not_added_in_cooking	Corn_white_cooked_from_canned_fat_not_added_in_cooking	0	75216213.0
75216220	Corn_white_cooked_NS_as_to_form_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_white_cooked_NS_as_to_form_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216220.0
75216221	Corn_white_cooked_from_fresh_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_white_cooked_from_fresh_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216221.0
75216222	Corn_white_cooked_from_frozen_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_white_cooked_from_frozen_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216222.0
75216223	Corn_white_cooked_from_canned_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_white_cooked_from_canned_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216223.0
75216224	Corn_white_cooked_NS_as_to_form_made_with_oil	Corn_white_cooked_NS_as_to_form_made_with_oil	0	75216224.0
75216225	Corn_white_cooked_NS_as_to_form_made_with_butter	Corn_white_cooked_NS_as_to_form_made_with_butter	0	75216225.0
75216226	Corn_white_cooked_NS_as_to_form_made_with_margarine	Corn_white_cooked_NS_as_to_form_made_with_margarine	0	75216226.0
75216227	Corn_white_cooked_from_fresh_made_with_oil	Corn_white_cooked_from_fresh_made_with_oil	0	75216227.0
75216228	Corn_white_cooked_from_fresh_made_with_butter	Corn_white_cooked_from_fresh_made_with_butter	0	75216228.0
75216229	Corn_white_cooked_from_fresh_made_with_margarine	Corn_white_cooked_from_fresh_made_with_margarine	0	75216229.0
75216232	Corn_white_cooked_from_frozen_made_with_oil	Corn_white_cooked_from_frozen_made_with_oil	0	75216232.0
75216233	Corn_white_cooked_from_frozen_made_with_butter	Corn_white_cooked_from_frozen_made_with_butter	0	75216233.0
75216234	Corn_white_cooked_from_frozen_made_with_margarine	Corn_white_cooked_from_frozen_made_with_margarine	0	75216234.0
75216235	Corn_white_cooked_from_canned_made_with_oil	Corn_white_cooked_from_canned_made_with_oil	0	75216235.0
75216236	Corn_white_cooked_from_canned_made_with_butter	Corn_white_cooked_from_canned_made_with_butter	0	75216236.0
75216237	Corn_white_cooked_from_canned_made_with_margarine	Corn_white_cooked_from_canned_made_with_margarine	0	75216237.0
75216250	Corn_white_NS_as_to_form_cream_style	Corn_white_NS_as_to_form_cream_style	0	75216250.0
75216253	Corn_white_from_canned_cream_style	Corn_white_from_canned_cream_style	0	75216253.0
75216300	Corn_yellow_canned_low_sodium_NS_as_to_fat_added_in_cooking	Corn_yellow_canned_low_sodium_NS_as_to_fat_added_in_cooking	0	75216300.0
75216310	Corn_yellow_canned_low_sodium_fat_not_added_in_cooking	Corn_yellow_canned_low_sodium_fat_not_added_in_cooking	0	75216310.0
75216320	Corn_yellow_canned_low_sodium_fat_added_in_cooking_NS_as_to_type_of_fat	Corn_yellow_canned_low_sodium_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216320.0
75216321	Corn_yellow_canned_low_sodium_made_with_oil	Corn_yellow_canned_low_sodium_made_with_oil	0	75216321.0
75216322	Corn_yellow_canned_low_sodium_made_with_butter	Corn_yellow_canned_low_sodium_made_with_butter	0	75216322.0
75216323	Corn_yellow_canned_low_sodium_made_with_margarine	Corn_yellow_canned_low_sodium_made_with_margarine	0	75216323.0
75216700	Cucumber_cooked_NS_as_to_fat_added_in_cooking	Cucumber_cooked_NS_as_to_fat_added_in_cooking	0	75216700.0
75216710	Cucumber_cooked_fat_not_added_in_cooking	Cucumber_cooked_fat_not_added_in_cooking	0	75216710.0
75216720	Cucumber_cooked_fat_added_in_cooking_NS_as_to_type_of_fat	Cucumber_cooked_fat_added_in_cooking_NS_as_to_type_of_fat	0	75216720.0
75216721	Cucumber_cooked_made_with_oil	Cucumber_cooked_made_with_oil	0	75216721.0
75216722	Cucumber_cooked_made_with_butter	Cucumber_cooked_made_with_butter	0	75216722.0
75216723	Cucumber_cooked_made_with_margarine	Cucumber_cooked_made_with_margarine	0	75216723.0
75217000	Eggplant_cooked_NS_as_to_fat_added_in_cooking	Eggplant_cooked_NS_as_to_fat_added_in_cooking	0	75217000.0
75217010	Eggplant_cooked_fat_not_added_in_cooking	Eggplant_cooked_fat_not_added_in_cooking	0	75217010.0
75217020	Eggplant_cooked_fat_added_in_cooking_NS_as_to_type_of_fat	Eggplant_cooked_fat_added_in_cooking_NS_as_to_type_of_fat	0	75217020.0
75217021	Eggplant_cooked_made_with_oil	Eggplant_cooked_made_with_oil	0	75217021.0
75217022	Eggplant_cooked_made_with_butter	Eggplant_cooked_made_with_butter	0	75217022.0
75217023	Eggplant_cooked_made_with_margarine	Eggplant_cooked_made_with_margarine	0	75217023.0
75217299	Flowers_or_blossoms_of_sesbania_squash_or_lily_NS_as_to_fat_added_in_cooking	Flowers_or_blossoms_of_sesbania_squash_or_lily_NS_as_to_fat_added_in_cooking	0	75217299.0
75217300	Flowers_or_blossoms_of_sesbania_squash_or_lily_fat_not_added_in_cooking	Flowers_or_blossoms_of_sesbania_squash_or_lily_fat_not_added_in_cooking	0	75217300.0
75217301	Flowers_or_blossoms_of_sesbania_squash_or_lily_fat_added_in_cooking	Flowers_or_blossoms_of_sesbania_squash_or_lily_fat_added_in_cooking	0	75217301.0
75217400	Garlic_cooked	Garlic_cooked	0	75217400.0
75217490	Hominy_cooked_NS_as_to_fat_added_in_cooking	Hominy_cooked_NS_as_to_fat_added_in_cooking	0	75217490.0
75217500	Hominy_cooked_fat_not_added_in_cooking	Hominy_cooked_fat_not_added_in_cooking	0	75217500.0
75217520	Hominy_cooked_fat_added_in_cooking	Hominy_cooked_fat_added_in_cooking	0	75217520.0
75218009	Kohlrabi_cooked_NS_as_to_fat_added_in_cooking	Kohlrabi_cooked_NS_as_to_fat_added_in_cooking	0	75218009.0
75218010	Kohlrabi_cooked_fat_not_added_in_cooking	Kohlrabi_cooked_fat_not_added_in_cooking	0	75218010.0
75218011	Kohlrabi_cooked_fat_added_in_cooking	Kohlrabi_cooked_fat_added_in_cooking	0	75218011.0
75218400	Leek_cooked_NS_as_to_fat_added_in_cooking	Leek_cooked_NS_as_to_fat_added_in_cooking	0	75218400.0
75218499	Lotus_root_cooked_NS_as_to_fat_added_in_cooking	Lotus_root_cooked_NS_as_to_fat_added_in_cooking	0	75218499.0
75218500	Lotus_root_cooked_fat_not_added_in_cooking	Lotus_root_cooked_fat_not_added_in_cooking	0	75218500.0
75218501	Lotus_root_cooked_fat_added_in_cooking	Lotus_root_cooked_fat_added_in_cooking	0	75218501.0
75219000	Mushrooms_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Mushrooms_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	0	75219000.0
75219001	Mushrooms_cooked_from_fresh_NS_as_to_fat_added_in_cooking	Mushrooms_cooked_from_fresh_NS_as_to_fat_added_in_cooking	0	75219001.0
75219002	Mushrooms_cooked_from_frozen_NS_as_to_fat_added_in_cooking	Mushrooms_cooked_from_frozen_NS_as_to_fat_added_in_cooking	0	75219002.0
75219003	Mushrooms_cooked_from_canned_NS_as_to_fat_added_in_cooking	Mushrooms_cooked_from_canned_NS_as_to_fat_added_in_cooking	0	75219003.0
75219010	Mushrooms_cooked_NS_as_to_form_fat_not_added_in_cooking	Mushrooms_cooked_NS_as_to_form_fat_not_added_in_cooking	0	75219010.0
75219011	Mushrooms_cooked_from_fresh_fat_not_added_in_cooking	Mushrooms_cooked_from_fresh_fat_not_added_in_cooking	0	75219011.0
75219012	Mushrooms_cooked_from_frozen_fat_not_added_in_cooking	Mushrooms_cooked_from_frozen_fat_not_added_in_cooking	0	75219012.0
75219013	Mushrooms_cooked_from_canned_fat_not_added_in_cooking	Mushrooms_cooked_from_canned_fat_not_added_in_cooking	0	75219013.0
75219020	Mushrooms_cooked_NS_as_to_form_fat_added_in_cooking_NS_asa_to_type_of_fat	Mushrooms_cooked_NS_as_to_form_fat_added_in_cooking_NS_asa_to_type_of_fat	0	75219020.0
75219021	Mushrooms_cooked_from_fresh_fat_added_in_cooking_NS_as_to_type_of_fat	Mushrooms_cooked_from_fresh_fat_added_in_cooking_NS_as_to_type_of_fat	0	75219021.0
75219022	Mushrooms_cooked_from_frozen_fat_added_in_cooking_NS_as_to_type_of_fat	Mushrooms_cooked_from_frozen_fat_added_in_cooking_NS_as_to_type_of_fat	0	75219022.0
75219023	Mushrooms_cooked_from_canned_fat_added_in_cooking_NS_as_to_type_of_fat	Mushrooms_cooked_from_canned_fat_added_in_cooking_NS_as_to_type_of_fat	0	75219023.0
75219030	Mushrooms_cooked_NS_as_to_form_made_with_oil	Mushrooms_cooked_NS_as_to_form_made_with_oil	0	75219030.0
75219031	Mushrooms_cooked_NS_as_to_form_made_with_butter	Mushrooms_cooked_NS_as_to_form_made_with_butter	0	75219031.0
75219032	Mushrooms_cooked_NS_as_to_form_made_with_margarine	Mushrooms_cooked_NS_as_to_form_made_with_margarine	0	75219032.0
75219033	Mushrooms_cooked_from_fresh_made_with_oil	Mushrooms_cooked_from_fresh_made_with_oil	0	75219033.0
75219034	Mushrooms_cooked_from_fresh_made_with_butter	Mushrooms_cooked_from_fresh_made_with_butter	0	75219034.0
75219035	Mushrooms_cooked_from_fresh_made_with_margarine	Mushrooms_cooked_from_fresh_made_with_margarine	0	75219035.0
75219036	Mushrooms_cooked_from_frozen_made_with_oil	Mushrooms_cooked_from_frozen_made_with_oil	0	75219036.0
75219037	Mushrooms_cooked_from_frozen_made_with_butter	Mushrooms_cooked_from_frozen_made_with_butter	0	75219037.0
75219038	Mushrooms_cooked_from_frozen_made_with_margarine	Mushrooms_cooked_from_frozen_made_with_margarine	0	75219038.0
75219039	Mushrooms_cooked_from_canned_made_with_oil	Mushrooms_cooked_from_canned_made_with_oil	0	75219039.0
75219040	Mushrooms_cooked_from_canned_made_with_butter	Mushrooms_cooked_from_canned_made_with_butter	0	75219040.0
75219041	Mushrooms_cooked_from_canned_made_with_margarine	Mushrooms_cooked_from_canned_made_with_margarine	0	75219041.0
75219100	Mushroom_Asian_cooked_from_dried	Mushroom_Asian_cooked_from_dried	0	75219100.0
75220000	Okra_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Okra_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	0	75220000.0
75220001	Okra_cooked_from_fresh_NS_as_to_fat_added_in_cooking	Okra_cooked_from_fresh_NS_as_to_fat_added_in_cooking	0	75220001.0
75220002	Okra_cooked_from_frozen_NS_as_to_fat_added_in_cooking	Okra_cooked_from_frozen_NS_as_to_fat_added_in_cooking	0	75220002.0
75220003	Okra_cooked_from_canned_NS_as_to_fat_added_in_cooking	Okra_cooked_from_canned_NS_as_to_fat_added_in_cooking	0	75220003.0
75220010	Okra_cooked_NS_as_to_form_fat_not_added_in_cooking	Okra_cooked_NS_as_to_form_fat_not_added_in_cooking	0	75220010.0
75220011	Okra_cooked_from_fresh_fat_not_added_in_cooking	Okra_cooked_from_fresh_fat_not_added_in_cooking	0	75220011.0
75220012	Okra_cooked_from_frozen_fat_not_added_in_cooking	Okra_cooked_from_frozen_fat_not_added_in_cooking	0	75220012.0
75220013	Okra_cooked_from_canned_fat_not_added_in_cooking	Okra_cooked_from_canned_fat_not_added_in_cooking	0	75220013.0
75220020	Okra_cooked_NS_as_to_form_fat_added_in_cooking_NS_as_to_type_of_fat	Okra_cooked_NS_as_to_form_fat_added_in_cooking_NS_as_to_type_of_fat	0	75220020.0
75220021	Okra_cooked_from_fresh_fat_added_in_cooking_NS_as_to_type_of_fat	Okra_cooked_from_fresh_fat_added_in_cooking_NS_as_to_type_of_fat	0	75220021.0
75220022	Okra_cooked_from_frozen_fat_added_in_cooking_NS_as_to_type_of_fat	Okra_cooked_from_frozen_fat_added_in_cooking_NS_as_to_type_of_fat	0	75220022.0
75220023	Okra_cooked_from_canned_fat_added_in_cooking_NS_as_to_type_of_fat	Okra_cooked_from_canned_fat_added_in_cooking_NS_as_to_type_of_fat	0	75220023.0
75220024	Okra_cooked_NS_as_to_form_made_with_oil	Okra_cooked_NS_as_to_form_made_with_oil	0	75220024.0
75220025	Okra_cooked_NS_as_to_form_made_with_butter	Okra_cooked_NS_as_to_form_made_with_butter	0	75220025.0
75220026	Okra_cooked_NS_as_to_form_made_with_margarine	Okra_cooked_NS_as_to_form_made_with_margarine	0	75220026.0
75220027	Okra_cooked_from_fresh_made_with_oil	Okra_cooked_from_fresh_made_with_oil	0	75220027.0
75220028	Okra_cooked_from_fresh_made_with_butter	Okra_cooked_from_fresh_made_with_butter	0	75220028.0
75220029	Okra_cooked_from_fresh_made_with_margarine	Okra_cooked_from_fresh_made_with_margarine	0	75220029.0
75220031	Okra_cooked_from_frozen_made_with_oil	Okra_cooked_from_frozen_made_with_oil	0	75220031.0
75220032	Okra_cooked_from_frozen_made_with_butter	Okra_cooked_from_frozen_made_with_butter	0	75220032.0
75220033	Okra_cooked_from_frozen_made_with_margarine	Okra_cooked_from_frozen_made_with_margarine	0	75220033.0
75220034	Okra_cooked_from_canned_made_with_oil	Okra_cooked_from_canned_made_with_oil	0	75220034.0
75220035	Okra_cooked_from_canned_made_with_butter	Okra_cooked_from_canned_made_with_butter	0	75220035.0
75220036	Okra_cooked_from_canned_made_with_margarine	Okra_cooked_from_canned_made_with_margarine	0	75220036.0
75220049	Lettuce_cooked_NS_as_to_fat_added_in_cooking	Lettuce_cooked_NS_as_to_fat_added_in_cooking	0	75220049.0
75220050	Lettuce_cooked_fat_not_added_in_cooking	Lettuce_cooked_fat_not_added_in_cooking	0	75220050.0
75220051	Lettuce_cooked_fat_added_in_cooking	Lettuce_cooked_fat_added_in_cooking	0	75220051.0
75220099	Luffa_Chinese_okra_cooked_NS_as_to_fat_added_in_cooking	Luffa_Chinese_okra_cooked_NS_as_to_fat_added_in_cooking	0	75220099.0
75220100	Luffa_Chinese_okra_cooked_fat_not_added_in_cooking	Luffa_Chinese_okra_cooked_fat_not_added_in_cooking	0	75220100.0
75220101	Luffa_Chinese_okra_cooked_fat_added_in_cooking	Luffa_Chinese_okra_cooked_fat_added_in_cooking	0	75220101.0
75221000	Onions_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Onions_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	0	75221000.0
75221001	Onions_cooked_from_fresh_NS_as_to_fat_added_in_cooking	Onions_cooked_from_fresh_NS_as_to_fat_added_in_cooking	0	75221001.0
75221002	Onions_cooked_from_frozen_NS_as_to_fat_added_in_cooking	Onions_cooked_from_frozen_NS_as_to_fat_added_in_cooking	0	75221002.0
75221010	Onions_cooked_NS_as_to_form_fat_not_added_in_cooking	Onions_cooked_NS_as_to_form_fat_not_added_in_cooking	0	75221010.0
75221011	Onions_cooked_from_fresh_fat_not_added_in_cooking	Onions_cooked_from_fresh_fat_not_added_in_cooking	0	75221011.0
75221012	Onions_cooked_from_frozen_fat_not_added_in_cooking	Onions_cooked_from_frozen_fat_not_added_in_cooking	0	75221012.0
75221014	Onions_cooked_NS_as_to_form_made_with_oil	Onions_cooked_NS_as_to_form_made_with_oil	0	75221014.0
75221015	Onions_cooked_NS_as_to_form_made_with_butter	Onions_cooked_NS_as_to_form_made_with_butter	0	75221015.0
75221016	Onions_cooked_NS_as_to_form_made_with_margarine	Onions_cooked_NS_as_to_form_made_with_margarine	0	75221016.0
75221017	Onions_cooked_from_fresh_made_with_oil	Onions_cooked_from_fresh_made_with_oil	0	75221017.0
75221018	Onions_cooked_from_fresh_made_with_butter	Onions_cooked_from_fresh_made_with_butter	0	75221018.0
75221019	Onions_cooked_from_fresh_made_with_margarine	Onions_cooked_from_fresh_made_with_margarine	0	75221019.0
75221020	Onions_cooked_NS_as_to_form_fat_added_in_cooking_NS_as_to_type_of_fat	Onions_cooked_NS_as_to_form_fat_added_in_cooking_NS_as_to_type_of_fat	0	75221020.0
