Diet.ID	FoodID	FoodAmt
4823	CS.122	99000000.0	6
4824	CS.123	99000000.0	6
4825	CS.124	99000000.0	6.8
4826	CS.154	99000000.0	2.4
4827	CS.156	99000000.0	18
4828	CS.158	99000000.0	0.8
4829	CS.159	99000000.0	6.8
4830	CS.160	99000000.0	6
4831	CS.161	99000000.0	9
4832	CS.168	99000000.0	0.8
4833	CS.169	99000000.0	6
4834	CS.170	99000000.0	1.5
4835	CS.171	99000000.0	1.5
4836	CS.189	99000000.0	0.8
4837	CS.191	99000000.0	12
4838	CS.195	99000000.0	1.6
4839	CS.196	99000000.0	1.6
4840	CS.212	99000000.0	0.8
4841	CS.230	99000000.0	0.8
4842	CS.231	99000000.0	1.5
4843	CS.251	99000000.0	0.8
4844	CS.267	99000000.0	3
4845	CS.269	99000000.0	7.6
4846	CS.272	99000000.0	12
4847	CS.274	99000000.0	18
4848	CS.275	99000000.0	6.8
4849	CS.276	99000000.0	18
4850	CS.284	99000000.0	18.8
4851	CS.285	99000000.0	1.5
4852	CS.286	99000000.0	2.4
4853	CS.300	99000000.0	1.6
4854	CS.301	99000000.0	0.8
4855	CS.302	99000000.0	0.8
4856	CS.304	99000000.0	1.6
4857	CS.305	99000000.0	1.5
4858	CS.307	99000000.0	0.8
4859	CS.308	99000000.0	1.5
4860	CS.309	99000000.0	0.8
4861	CS.311	99000000.0	0.8
4862	CS.312	99000000.0	3
4863	CS.327	99000000.0	6
4864	CS.328	99000000.0	0.8
4865	CS.329	99000000.0	3
4866	CS.330	99000000.0	12
4867	CS.344	99000000.0	2.4
4868	CS.367	99000000.0	1.6
4869	L.031.M0	99000000.0	0.8
4870	T.CS.091	99000000.0	1.5
4871	T.CS.112	99000000.0	54
4872	T.CS.118	99000000.0	6
4873	T.CS.134	99000000.0	6
4874	T.CS.140	99000000.0	6
4875	T.CS.144	99000000.0	6
4876	T.CS.148	99000000.0	18
4877	T.CS.156	99000000.0	12
4878	T.CS.161	99000000.0	6
