Food_Item_ID	FoodCode	ModCode	Food Name	portioncode	portioncode addendum	portion_code	portionwgt	Portion_Factor	portiondesc	increment	default portion	Use as default
1246	27343910	000000	Chicken or turkey chow mein (chop suey), with chow mein noodles	10205	00	1020500	220.00	2.2	cup	0.25	1	1
1247	27345230	000000	Chicken or turkey, rice, corn, and cheese, with gravy (KFC Rice Bowl with Gravy)	64230	00	6423000	384.00	3.8	KFC Bowl	0.25	1	1
1248	27347100	000000	Chicken or turkey pot pie	10205	00	1020500	252.00	2.5	cup	0.25	1	0
1248	27347100	000000	Chicken or turkey pot pie	61661	00	6166100	454.00	4.5	16-ounce pie (Hungry Man)	0.25	1	0
1248	27347100	000000	Chicken or turkey pot pie	61663	00	6166300	227.00	2.3	8-ounce pie (4-5 across)	0.25	1	1
1248	27347100	000000	Chicken or turkey pot pie	96000	04	9600004	106.20	1.1	piece (1/6 of 9 pie)	0.50	1	0
1249	27350020	000000	Paella with seafood	10205	00	1020500	240.00	2.4	cup	0.25	1	1
1250	27350030	000000	Seafood stew, in tomato-based sauce, with potatoes, no carrots	10205	00	1020500	252.00	2.5	cup	0.25	1	1
1251	27350050	000000	Shrimp chow mein (chop suey), with chow mein noodles	10205	00	1020500	220.00	2.2	cup	0.25	1	1
1252	27350060	000000	Shrimp creole, with rice	10205	00	1020500	243.00	2.4	cup	0.25	1	1
1253	27350080	000000	Tuna noodle casserole, with cream or white sauce, with vegetables	10205	00	1020500	224.00	2.2	cup	0.25	1	1
1254	27350110	000000	Bouillabaisse	10205	00	1020500	227.00	2.3	cup	0.25	1	1
1255	27350200	000000	Oyster pie	61659	01	6165901	656.00	6.6	pie	0.25	1	0
1255	27350200	000000	Oyster pie	61701	00	6170100	109.00	1.1	piece (1/6 of pie)	0.50	1	1
1256	27350310	000000	Seafood stew, in tomato-based sauce, with potatoes and carrots	10205	00	1020500	252.00	2.5	cup	0.25	1	1
1257	27350410	000000	Tuna noodle casserole, made with mushroom soup, with vegetables	10205	00	1020500	224.00	2.2	cup	0.25	1	1
1258	27360100	000000	Brunswick stew	10205	00	1020500	243.00	2.4	cup	0.25	1	1
5916	27360120	000000	Beef, chicken, and pork chow mein (chop suey), with chow mein noodles	10205	00	1020500	220.00	2.2	cup	0.50	1	1
1259	27363000	000000	Gumbo with rice and shellfish, pork, and/or poultry (New Orleans style)	10205	00	1020500	244.00	2.4	cup	0.50	1	1
1260	27363100	000000	Jambalaya, with meat and rice	10205	00	1020500	244.00	2.4	cup	0.25	1	1
1261	27410250	000000	Beef shish kabob with vegetables, no potatoes	10205	00	1020500	154.00	1.5	cup	0.25	1	0
1261	27410250	000000	Beef shish kabob with vegetables, no potatoes	61911	00	6191100	202.00	2.0	shish kabob	0.25	1	1
1262	27411100	000000	Beef stew, in tomato-based sauce, with carrots and onions	10205	00	1020500	249.00	2.5	cup	0.25	1	1
1263	27411120	000000	Swiss steak	10205	00	1020500	249.00	2.5	cup	0.25	1	0
1263	27411120	000000	Swiss steak	61052	00	6105200	227.00	2.3	large piece with sauce	0.50	1	0
1263	27411120	000000	Swiss steak	61387	00	6138700	170.00	1.7	medium piece with sauce	0.50	1	1
1263	27411120	000000	Swiss steak	62154	00	6215400	113.00	1.1	small piece with sauce	0.50	1	0
1264	27411200	000000	Beef stew, in tomato-based sauce, with peppers	10205	00	1020500	249.00	2.5	cup	0.25	1	1
1265	27415100	000000	Beef and broccoli stir fry	10205	00	1020500	217.00	2.2	cup	0.25	1	1
1266	27415150	000000	Beef chow mein (chop suey), no noodles	10205	00	1020500	220.00	2.2	cup	0.25	1	1
1267	27415170	000000	Kung Pao beef	10205	00	1020500	162.00	1.6	cup	0.25	1	1
1268	27416150	000000	Chinese pepper steak	10205	00	1020500	217.00	2.2	cup	0.25	1	1
1269	27416300	000000	Beef taco filling: beef, cheese, tomato, taco sauce	10205	00	1020500	204.00	2.0	cup	0.25	1	1
1270	27416400	000000	Sukiyaki (stir fried beef and vegetables in soy sauce)	10205	00	1020500	162.00	1.6	cup	0.25	1	1
1271	27420010	000000	Cabbage with ham hocks	10205	00	1020500	200.00	2.0	cup	0.25	1	1
1272	27420020	000000	Ham salad, with mayonnaise 	10205	00	1020500	182.00	1.8	cup	0.25	1	1
1273	27420020	207087	Ham salad, with low-calorie mayonnaise	10205	00	1020500	182.00	1.8	cup	0.25	1	1
1274	27420080	000000	Greens with ham or pork	10205	00	1020500	144.00	1.4	cup	0.25	1	1
1275	27420150	000000	Kung Pao pork	10205	00	1020500	162.00	1.6	cup	0.25	1	1
1276	27420160	000000	Moo Shu (Mu Shi) Pork, without Chinese pancake	10205	00	1020500	151.00	1.5	cup	0.25	1	1
1277	27420390	000000	Pork chow mein (chop suey), no noodles	10205	00	1020500	220.00	2.2	cup	0.25	1	1
5917	27420470	000000	Sausage and peppers	10205	00	1020500	154.00	1.5	cup	0.50	1	1
1278	27430400	000000	Lamb stew, in gravy, with carrots, no potatoes	10205	00	1020500	252.00	2.5	cup	0.25	1	1
1279	27430410	000000	Lamb stew, in gravy, no carrots or potatoes	10205	00	1020500	252.00	2.5	cup	0.25	1	1
1280	27430610	000000	Lamb shish kabob, with vegetables, no potatoes	10205	00	1020500	154.00	1.5	cup	0.25	1	0
1280	27430610	000000	Lamb shish kabob, with vegetables, no potatoes	61911	00	6191100	202.00	2.0	shish kabob	0.25	1	1
1281	27440130	000000	Chicken or turkey shish kabob, with tomato, onion, and green pepper	10205	00	1020500	154.00	1.5	cup	0.25	1	0
1281	27440130	000000	Chicken or turkey shish kabob, with tomato, onion, and green pepper	61911	00	6191100	202.00	2.0	shish kabob	0.25	1	1
1282	27441120	000000	Chicken or turkey creole, without rice	10205	00	1020500	246.00	2.5	cup	0.25	1	1
1283	27443110	000000	Chicken or turkey a la king with carrots	10205	00	1020500	241.00	2.4	cup	0.25	1	1
1283	27443110	000000	Chicken or turkey a la king with carrots	63433	00	6343300	128.00	1.3	Banquet's Cookin' Bag (4.5 oz)	0.50	1	0
1284	27443120	000000	Chicken or turkey a la king with mushrooms	10205	00	1020500	241.00	2.4	cup	0.25	1	1
1285	27443150	000000	Chicken or turkey divan	10205	00	1020500	236.00	2.4	cup	0.25	1	1
1286	27445110	000000	Chicken and vegetable stir fry, in soy-based sauce, with green pepper, broccoli and carrots	10205	00	1020500	217.00	1.6	cup	0.25	1	1
1287	27445120	000000	Chicken and vegetable stir fry, in soy-based sauce, with bamboo shoots and water chestnuts	10205	00	1020500	217.00	1.6	cup	0.25	1	1
1288	27445150	000000	General Tso (General Gau) chicken	10205	00	1020500	146.00	1.5	cup	0.25	1	1
1289	27445180	000000	Moo Goo Gai Pan	10205	00	1020500	216.00	2.2	cup	0.25	1	1
1290	27445220	000000	Kung pao chicken	10205	00	1020500	162.00	1.6	cup	0.25	1	1
1291	27445250	000000	Almond chicken	10205	00	1020500	242.00	2.4	cup	0.25	1	1
1291	27445250	000000	Almond chicken	62388	00	6238800	128.00	1.3	breast with sauce	0.50	1	0
1292	27446100	000000	Chicken or turkey chow mein (chop suey), no noodles	10205	00	1020500	220.00	2.2	cup	0.25	1	1
1293	27446200	000000	Chicken salad, with mayonnaise 	10205	00	1020500	226.00	1.8	cup	0.25	1	1
1294	27446200	100506	Chicken salad, with mayonnaise-type dressing (Miracle Whip)	10205	00	1020500	226.00	1.8	cup	0.25	1	1
1295	27446200	204361	Chicken salad, with low-calorie mayonnaise-type dressing (Miracle Whip Light)	10205	00	1020500	226.00	1.8	cup	0.25	1	1
1296	27446200	205134	Chicken salad, with fat free mayonnaise-type dressing (Miracle Whip Fat Free)	10205	00	1020500	226.00	1.8	cup	0.25	1	1
1297	27446200	205292	Chicken salad, with low-calorie mayonnaise 	10205	00	1020500	226.00	1.8	cup	0.25	1	1
1298	27446205	000000	Chicken salad, with mayonnaise and grapes and almonds	10205	00	1020500	226.00	1.8	cup	0.25	1	1
5918	27446220	000000	Chicken salad, with mayonnaise and egg	10205	00	1020500	226.00	2.3	cup	0.25	1	1
5919	27446240	000000	Chicken salad, with ranch dressing	10205	00	1020500	226.00	2.3	cup	0.25	1	1
5920	27446245	000000	Chicken salad, with light ranch dressing	10205	00	1020500	226.00	2.3	cup	0.25	1	1
5921	27446250	000000	Chicken salad, with Italian dressing	10205	00	1020500	226.00	2.3	cup	0.25	1	1
5922	27446255	000000	Chicken salad, with light Italian dressing	10205	00	1020500	226.00	2.3	cup	0.25	1	1
5923	27446260	000000	Chicken or turkey salad, made with any type of fat free dressing	10205	00	1020500	226.00	2.3	cup	0.25	1	1
5924	27446300	000000	Salad, grilled chicken, lettuce, tomato, no dressing	10205	00	1020500	90.00	0.9	cup	0.50	1	1
5924	27446300	000000	Salad, grilled chicken, lettuce, tomato, no dressing	60761	00	6076100	344.00	3.4	fast food order	0.50	1	0
5257	27446315	000000	Salad, grilled chicken, bacon, cheese, lettuce, tomato, carrots, no dressing	10205	00	1020500	90.00	0.9	cup	0.25	1	1
5257	27446315	000000	Salad, grilled chicken, bacon, cheese, lettuce, tomato, carrots, no dressing	64219	01	6421901	321.00	3.2	McDonald's salad	0.50	1	0
5258	27446320	000000	Salad, fried chicken, bacon, cheese, lettuce, tomato, carrots, no dressing	10205	00	1020500	90.00	0.9	cup	0.25	1	1
5258	27446320	000000	Salad, fried chicken, bacon, cheese, lettuce, tomato, carrots, no dressing	63866	01	6386601	360.00	3.6	Wendy's salad	0.50	1	0
5258	27446320	000000	Salad, fried chicken, bacon, cheese, lettuce, tomato, carrots, no dressing	64219	01	6421901	324.00	3.2	McDonald's salad	0.50	1	0
5259	27446350	000000	Salad, grilled chicken, lettuce, fruit, nuts, no dressing	10205	00	1020500	90.00	0.9	cup	0.25	1	1
5260	27446355	000000	Salad, Asian chicken, crispy noodles, lettuce, tangerine, almonds, no dressing	10205	00	1020500	90.00	0.9	cup	0.25	1	1
5261	27446360	000000	Salad, grilled chicken, cheese, lettuce, tomato, no dressing	10205	00	1020500	90.00	0.9	cup	0.25	1	1
5261	27446360	000000	Salad, grilled chicken, cheese, lettuce, tomato, no dressing	63866	01	6386601	261.00	2.6	Wendy's salad	0.50	1	0
5261	27446360	000000	Salad, grilled chicken, cheese, lettuce, tomato, no dressing	64219	01	6421901	311.00	3.1	McDonald's salad	0.50	1	0
5262	27446362	000000	Salad, fried chicken, cheese, lettuce, tomato, no dressing	10205	00	1020500	90.00	0.9	cup	0.25	1	1
5262	27446362	000000	Salad, fried chicken, cheese, lettuce, tomato, no dressing	64219	01	6421901	314.00	3.1	McDonald's salad	0.50	1	0
1299	27450010	000000	Crab salad, with mayonnaise	10205	00	1020500	208.00	2.1	cup	0.25	1	1
1300	27450020	000000	Lobster salad, with mayonnaise 	10205	00	1020500	182.00	1.8	cup	0.25	1	1
1301	27450040	000000	Shrimp chow mein (chop suey), no noodles	10205	00	1020500	220.00	2.2	cup	0.25	1	1
1302	27450060	000000	Tuna salad, with mayonnaise	10205	00	1020500	238.00	2.1	cup	0.25	1	1
1303	27450060	200020	Tuna salad, with low-calorie mayonnaise-type dressing (Miracle Whip Light)	10205	00	1020500	238.00	2.1	cup	0.25	1	1
1304	27450060	200099	Tuna salad, with fat free mayonnaise-type dressing (Miracle Whip)	10205	00	1020500	238.00	2.1	cup	0.25	1	1
1305	27450060	200685	Tuna salad, with light mayonnaise 	10205	00	1020500	238.00	2.1	cup	0.25	1	1
1306	27450060	205378	Tuna salad, with mayonnaise-type dressing (Miracle Whip)	10205	00	1020500	238.00	2.1	cup	0.25	1	1
5925	27450064	000000	Tuna salad, with ranch dressing	10205	00	1020500	238.00	2.4	cup	0.25	1	1
5926	27450065	000000	Tuna salad, with light ranch dressing	10205	00	1020500	238.00	2.4	cup	0.25	1	1
5927	27450066	000000	Tuna salad, with Italian dressing	10205	00	1020500	238.00	2.4	cup	0.25	1	1
5928	27450067	000000	Tuna salad, with light Italian dressing	10205	00	1020500	238.00	2.4	cup	0.25	1	1
1307	27450070	000000	Shrimp salad, with mayonnaise 	10205	00	1020500	182.00	1.8	cup	0.25	1	1
1308	27450070	206281	Shrimp salad, with mayonnaise-type dressing (Miracle Whip)	10205	00	1020500	182.00	1.8	cup	0.25	1	1
5929	27450090	000000	Tuna salad, with cheese, mayonnaise	10205	00	1020500	238.00	2.4	cup	0.25	1	1
5930	27450090	207602	Tuna salad, with cheese, low-calorie mayonnaise-type dressing (Miracle Whip Light)	10205	00	1020500	238.00	2.4	cup	0.25	1	1
1309	27450100	000000	Tuna salad, with egg, mayonnaise	10205	00	1020500	238.00	2.1	cup	0.25	1	1
1310	27450100	100026	Tuna salad, with egg, low-calorie mayonnaise-type dressing (Miracle Whip Light)	10205	00	1020500	238.00	2.1	cup	0.25	1	1
1311	27450100	201154	Tuna salad, with egg, fat free mayonnaise-type dressing (Miracle Whip Fat Free)	10205	00	1020500	238.00	2.1	cup	0.25	1	1
1312	27450100	202694	Tuna salad, with egg, low-calorie mayonnaise 	10205	00	1020500	238.00	2.1	cup	0.25	1	1
1313	27450100	205734	Tuna salad, with egg, mayonnaise-type dressing (Miracle Whip)	10205	00	1020500	238.00	2.1	cup	0.25	1	1
5263	27450110	000000	Salad, shrimp, egg, lettuce, tomato, carrots, no dressing	10205	00	1020500	95.00	1.0	cup	0.25	1	1
5931	27450130	000000	Crab salad, with imitation crab	10205	00	1020500	208.00	2.1	cup	0.25	1	1
5932	27450190	000000	Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing	10205	00	1020500	95.00	1.0	cup	0.50	1	1
5933	27450210	000000	Seafood garden salad with seafood, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing	10205	00	1020500	95.00	1.0	cup	0.50	1	1
1314	27450250	000000	Oysters Rockefeller	10153	00	1015300	224.00	2.2	cup, shell removed	0.25	1	0
1314	27450250	000000	Oysters Rockefeller	61523	00	6152300	24.00	0.2	oyster	1.00	1	1
1315	27450310	000000	Lomi salmon	10205	00	1020500	234.00	2.3	cup	0.25	1	1
1316	27450410	000000	Hunan shrimp	10205	00	1020500	217.00	1.6	cup	0.25	1	1
1317	27450420	000000	Shrimp and vegetable stir fry, in soy-based sauce, with snow peas, water chestnuts, onion, and celery	10205	00	1020500	217.00	1.6	cup	0.25	1	1
1318	27450450	000000	Shrimp creole, no rice, with margarine 	10205	00	1020500	246.00	2.5	cup	0.25	1	1
1319	27450450	206275	Shrimp creole, no rice, with vegetable oil 	10205	00	1020500	246.00	2.5	cup	0.25	1	1
1320	27450470	000000	Kung Pao shrimp	10205	00	1020500	162.00	1.6	cup	0.25	1	1
5934	27450510	000000	Tuna casserole, with vegetables and mushroom soup, no noodles	10205	00	1020500	224.00	2.2	cup	0.50	1	1
1321	27460100	000000	Lau lau (pork and fish wrapped in taro or spinach leaves)	61114	00	6111400	214.00	2.1	lau lau	0.25	1	1
1322	27460750	000000	Liver, beef or calves, and onions	10205	00	1020500	202.00	2.0	cup	0.25	1	1
1322	27460750	000000	Liver, beef or calves, and onions	62005	00	6200500	143.00	1.4	slice with onions	0.50	1	0
1323	27464000	000000	Gumbo, without rice, with shellfish, pork, and/or poultry (New Orleans style)	10205	00	1020500	244.00	2.4	cup	0.25	1	1
1324	27510110	000000	Beef barbecue sandwich, on bun	60396	00	6039600	186.00	1.9	barbecue sandwich	0.50	1	1
1325	27510210	000000	Cheeseburger, plain, on bun	60303	00	6030300	122.00	1.2	Wendy's Kid's meal cheeseburger	0.50	1	0
1325	27510210	000000	Cheeseburger, plain, on bun	60547	00	6054700	107.00	1.1	cheeseburger	0.50	1	1
5935	27510220	000000	Cheeseburger, with mayonnaise or salad dressing, on bun	60547	00	6054700	129.00	1.3	cheeseburger	0.50	1	1
1326	27510230	000000	Cheeseburger, with mayonnaise and ketchup, on bun	60069	00	6006900	159.00	1.6	Burger King Whopper Jr	0.50	1	0
1326	27510230	000000	Cheeseburger, with mayonnaise and ketchup, on bun	60144	00	6014400	184.00	1.9	Jack-in-the-Box Cheeseburger Deluxe	0.50	1	0
1326	27510230	000000	Cheeseburger, with mayonnaise and ketchup, on bun	60547	00	6054700	167.00	1.7	cheeseburger	0.50	1	1
1326	27510230	000000	Cheeseburger, with mayonnaise and ketchup, on bun	63824	00	6382400	152.00	1.8	Wendy's Jr. Cheeseburger Deluxe	0.50	1	0
5936	27510240	000000	Cheeseburger, 1/4 lb meat, plain, on bun	60004	00	6000400	184.00	1.8	cheeseburger	0.50	1	1
5937	27510250	000000	Cheeseburger, 1/4 lb meat, with mayonnaise, on bun	60004	00	6000400	228.00	2.3	cheeseburger	0.50	1	1
5938	27510260	000000	Cheeseburger, 1/4 lb meat, with mushrooms, on bun	60004	00	6000400	205.00	2.0	cheeseburger	0.50	1	0
5938	27510260	000000	Cheeseburger, 1/4 lb meat, with mushrooms, on bun	60118	00	6011800	197.00	2.0	Hardee's Mushroom and Swiss Burger	0.50	1	1
5939	27510265	000000	Double cheeseburger, slider, plain, on miniature bun	60312	00	6031200	113.00	1.1	White Castle Miniature	1.00	1	1
5939	27510265	000000	Double cheeseburger, slider, plain, on miniature bun	61467	00	6146700	113.00	1.1	miniature	1.00	1	0
1327	27510270	000000	Double cheeseburger, plain, on bun	60690	00	6069000	158.00	1.6	double cheeseburger	0.50	1	1
1328	27510280	000000	Double cheeseburger, with mayonnaise, on bun	60143	00	6014300	152.00	1.5	Jack-in-the-Box Bonus-Jack hamburger	0.50	1	0
1328	27510280	000000	Double cheeseburger, with mayonnaise, on bun	60690	00	6069000	187.00	1.9	double cheeseburger	0.50	1	1
1328	27510280	000000	Double cheeseburger, with mayonnaise, on bun	63401	00	6340100	149.00	1.5	Jack-in-the-Box Double Cheeseburger	0.50	1	0
5940	27510290	000000	Double cheeseburger, plain, on double-decker bun	60690	00	6069000	186.00	1.9	double cheeseburger	0.50	1	1
1329	27510300	000000	Double cheeseburger, with mayonnaise, on double-decker bun	60190	00	6019000	219.00	2.2	McDonald's Big Mac	0.50	1	0
1329	27510300	000000	Double cheeseburger, with mayonnaise, on double-decker bun	60690	00	6069000	224.00	2.2	double cheeseburger	0.50	1	1
1330	27510310	000000	Cheeseburger, with ketchup and mustard, on bun	60155	00	6015500	121.00	1.3	Jack-in-the-Box cheeseburger	0.50	1	0
1330	27510310	000000	Cheeseburger, with ketchup and mustard, on bun	60197	00	6019700	114.00	1.2	McDonald's cheeseburger	0.50	1	0
1330	27510310	000000	Cheeseburger, with ketchup and mustard, on bun	60249	00	6024900	98.00	1.0	Roy Rogers Kid's Meal cheeseburger	0.50	1	0
1330	27510310	000000	Cheeseburger, with ketchup and mustard, on bun	60547	00	6054700	127.00	1.3	cheeseburger	0.50	1	1
1330	27510310	000000	Cheeseburger, with ketchup and mustard, on bun	63810	00	6381000	121.00	1.3	Burger King cheeseburger	0.50	1	0
1330	27510310	000000	Cheeseburger, with ketchup and mustard, on bun	63869	00	6386900	131.00	1.3	Hardee's cheeseburger	0.50	1	0
1331	27510311	000000	Cheeseburger, slider, plain, on miniature bun	60312	00	6031200	52.00	0.5	White Castle Miniature	1.00	1	0
1331	27510311	000000	Cheeseburger, slider, plain, on miniature bun	61467	02	6146702	52.00	0.5	miniature sandwich	1.00	1	1
1332	27510320	000000	Cheeseburger, 1/4 lb meat, with ketchup and mustard, on bun	60004	00	6000400	220.00	2.2	cheeseburger	0.50	1	1
1332	27510320	000000	Cheeseburger, 1/4 lb meat, with ketchup and mustard, on bun	60189	00	6018900	199.00	2.0	McDonald's Quarter Pounder with cheese	0.50	1	0
1333	27510330	000000	Double cheeseburger, with ketchup, on bun 	60064	00	6006400	375.00	3.8	Burger King Double Beef Whopper with cheese	0.50	1	0
1333	27510330	000000	Double cheeseburger, with ketchup, on bun 	60193	00	6019300	165.00	1.7	McDonald's Double cheeseburger	0.50	1	0
1333	27510330	000000	Double cheeseburger, with ketchup, on bun 	60690	00	6069000	177.00	1.8	double cheeseburger	0.50	1	1
1333	27510330	000000	Double cheeseburger, with ketchup, on bun 	63882	00	6388200	171.00	1.9	Burger King double cheeseburger	0.50	1	0
1334	27510350	000000	Cheeseburger, 1/4 lb meat, with mayonnaise and ketchup, on bun	60004	00	6000400	276.00	2.8	cheeseburger	0.50	1	1
1334	27510350	000000	Cheeseburger, 1/4 lb meat, with mayonnaise and ketchup, on bun	60068	00	6006800	316.00	3.2	Burger King Whopper	0.50	1	0
1334	27510350	000000	Cheeseburger, 1/4 lb meat, with mayonnaise and ketchup, on bun	60151	00	6015100	286.00	3.1	Jack-in-the-Box Jumbo-Jack Hamburger with cheese	0.50	1	0
1334	27510350	000000	Cheeseburger, 1/4 lb meat, with mayonnaise and ketchup, on bun	60307	00	6030700	244.00	2.4	Wendy's cheeseburger	0.50	1	0
5510	27510355	000000	Cheeseburger, 1/3 lb meat, with mayonnaise and ketchup, on bun	60547	00	6054700	349.00	3.5	cheeseburger	0.50	1	1
5510	27510355	000000	Cheeseburger, 1/3 lb meat, with mayonnaise and ketchup, on bun	63869	00	6386900	349.00	3.5	Hardee's cheeseburger	0.50	1	0
5941	27510359	000000	Cheeseburger, 1/3 lb meat, with mushrooms and mayonnaise, on bun	61853	00	6185300	283.00	2.8	sandwich	0.50	1	1
